#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
149 25.7848 2.24865e-07 0 0 2.24865e-07 27 1.516e+10 0 2.53681e+08 3.97095e+06 42.3124 14148.3 306183 1.46995 0 0 0 0 0 0 0 0 0 0 10.5
150 27 1.02871e-07 0 0 1.02871e-07 28.2725 1.57059e+10 0 2.53681e+08 4.47806e+06 41.5225 13971.7 312098 1.62483 0 0 0 0 0 0 0 0 0 0 10.5
151 28.2725 4.54335e-08 0 0 4.54335e-08 29.6049 1.62613e+10 0 2.53681e+08 5.04941e+06 40.7464 13797 314579 1.81625 0 0 0 0 0 0 0 0 0 0 10.5
152 29.6049 1.93399e-08 0 0 1.93399e-08 31.0001 1.68258e+10 0 2.53681e+08 5.69315e+06 39.9844 13624.5 317050 2.03038 0 0 0 0 0 0 0 0 0 0 10.5
153 31.0001 7.92098e-09 0 0 7.92098e-09 32.4611 1.73993e+10 0 2.53681e+08 6.41843e+06 39.2365 13454 319540 2.26977 0 0 0 0 0 0 0 0 0 0 10.5
154 32.4611 3.11579e-09 0 0 3.11579e-09 33.991 1.79817e+10 0 2.53681e+08 7.23559e+06 38.503 13285.8 322072 2.53722 0 0 0 0 0 0 0 0 0 0 10.5
155 33.991 1.1749e-09 0 0 1.1749e-09 35.5929 1.85725e+10 0 2.53681e+08 8.15631e+06 37.7841 13119.9 324672 2.83583 0 0 0 0 0 0 0 0 0 0 10.5
156 35.5929 4.2386e-10 0 0 4.2386e-10 37.2704 1.91718e+10 0 2.53681e+08 9.19372e+06 37.0798 12956.4 327368 3.16896 0 0 0 0 0 0 0 0 0 0 10.5
157 37.2704 1.45992e-10 0 0 1.45992e-10 39.0269 1.97792e+10 0 2.53681e+08 1.03627e+07 36.3902 12795.2 330187 3.5403 0 0 0 0 0 0 0 0 0 0 10.5
158 39.0269 4.79054e-11 0 0 4.79054e-11 40.8662 2.03946e+10 0 2.53681e+08 1.16799e+07 35.7154 12636.6 333155 3.95389 0 0 0 0 0 0 0 0 0 0 10.5
159 40.8662 1.49418e-11 0 0 1.49418e-11 42.7921 2.10177e+10 0 2.53681e+08 1.31644e+07 35.0554 12480.4 312951 4.74344 0 0 0 0 0 0 0 0 0 0 10.5
160 42.7921 4.41926e-12 0 0 4.41926e-12 44.8088 2.16484e+10 0 2.53681e+08 1.48374e+07 34.4102 12326.8 285249 5.86515 0 0 0 0 0 0 0 0 0 0 10.5
161 44.8088 1.23637e-12 0 0 1.23637e-12 46.9206 2.22863e+10 0 2.53681e+08 1.67231e+07 33.7798 12175.8 260275 7.24504 0 0 0 0 0 0 0 0 0 0 10.5
162 46.9206 3.26341e-13 0 0 3.26341e-13 49.1319 2.29314e+10 0 2.53681e+08 1.88487e+07 33.1642 12027.4 237775 8.93961 0 0 0 0 0 0 0 0 0 0 10.5
163 49.1319 8.1046e-14 0 0 8.1046e-14 51.4474 2.35834e+10 0 2.53681e+08 2.12451e+07 32.5632 11881.7 217504 11.0173 0 0 0 0 0 0 0 0 0 0 10.5
164 51.4474 1.8884e-14 0 0 1.8884e-14 53.8721 2.42421e+10 0 2.53681e+08 2.39468e+07 31.9768 11738.6 199247 13.5599 0 0 0 0 0 0 0 0 0 0 10.5
165 53.8721 4.11584e-15 0 0 4.11584e-15 56.411 2.49072e+10 0 2.53681e+08 2.69934e+07 31.4049 11598.2 182811 16.6652 0 0 0 0 0 0 0 0 0 0 10.5
166 56.411 8.36507e-16 0 0 8.36507e-16 59.0696 2.55787e+10 0 2.53681e+08 3.04293e+07 30.8474 11460.5 168008 20.4505 0 0 0 0 0 0 0 0 0 0 10.5
167 59.0696 1.58018e-16 0 0 1.58018e-16 61.8534 2.62562e+10 0 2.53681e+08 3.43047e+07 30.3041 11325.6 154680 25.0544 0 0 0 0 0 0 0 0 0 0 10.5
168 61.8534 2.7649e-17 0 0 2.7649e-17 64.7685 2.69397e+10 0 2.53681e+08 3.86765e+07 29.7749 11193.3 140552 31.1049 0 0 0 0 0 0 0 0 0 0 10.5
169 64.7685 4.46512e-18 0 0 4.46512e-18 67.8209 2.76288e+10 0 2.53681e+08 4.36092e+07 29.2596 11063.8 120789 40.8374 0 0 0 0 0 0 0 0 0 0 10.5
170 67.8209 6.63031e-19 0 0 6.63031e-19 71.0172 2.83234e+10 0 2.53681e+08 4.91756e+07 28.758 10937 104091 53.4761 0 0 0 0 0 0 0 0 0 0 10.5
171 71.0172 9.01726e-20 0 0 9.01726e-20 74.3642 2.90234e+10 0 2.53681e+08 5.54582e+07 28.27 10812.9 89964.5 69.8344 0 0 0 0 0 0 0 0 0 0 10.5
172 74.3642 1.11858e-20 0 0 1.11858e-20 77.8689 2.97285e+10 0 2.53681e+08 6.25505e+07 27.7953 10691.5 77989.4 90.9392 0 0 0 0 0 0 0 0 0 0 10.5
173 77.8689 1.26019e-21 0 0 1.26019e-21 81.5387 3.04386e+10 0 2.53681e+08 7.05584e+07 27.3338 10572.8 67821 118.073 0 0 0 0 0 0 0 0 0 0 10.5
174 81.5387 1.28359e-22 0 0 1.28359e-22 85.3815 3.11534e+10 0 2.53681e+08 7.96017e+07 26.8851 10456.8 0 0 0 0 0 0 0 0 0 0 0 0 10.5
175 85.3815 1.17646e-23 0 0 1.17646e-23 89.4054 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
176 89.4054 9.6548e-25 0 0 9.6548e-25 93.6189 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
177 93.6189 7.05782e-26 0 0 7.05782e-26 98.0311 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
178 98.0311 4.57091e-27 0 0 4.57091e-27 102.651 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
179 102.651 2.60777e-28 0 0 2.60777e-28 107.489 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
180 107.489 1.30283e-29 0 0 1.30283e-29 112.555 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
181 112.555 5.66431e-31 0 0 5.66431e-31 117.859 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
182 117.859 2.12919e-32 0 0 2.12919e-32 123.414 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
183 123.414 6.87265e-34 0 0 6.87265e-34 129.23 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
184 129.23 1.89132e-35 0 0 1.89132e-35 135.321 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
185 135.321 4.4044e-37 0 0 4.4044e-37 141.698 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
186 141.698 8.61152e-39 0 0 8.61152e-39 148.376 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
187 148.376 1.4021e-40 0 0 1.4021e-40 155.369 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
188 155.369 1.88471e-42 0 0 1.88471e-42 162.691 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
189 162.691 2.07287e-44 0 0 2.07287e-44 170.358 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
190 170.358 1.84782e-46 0 0 1.84782e-46 178.387 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
191 178.387 1.32198e-48 0 0 1.32198e-48 186.794 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
192 186.794 7.51227e-51 0 0 7.51227e-51 195.598 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
193 195.598 3.35427e-53 0 0 3.35427e-53 204.816 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
194 204.816 1.16353e-55 0 0 1.16353e-55 214.469 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
195 214.469 3.09851e-58 0 0 3.09851e-58 224.576 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
196 224.576 6.2563e-61 0 0 6.2563e-61 235.16 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
197 235.16 9.45395e-64 0 0 9.45395e-64 246.243 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
198 246.243 1.05466e-66 0 0 1.05466e-66 257.848 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
199 257.848 8.5625e-70 0 0 8.5625e-70 270 3.15886e+10 0 2.53681e+08 7.96017e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5
0 0.027 250.117 0 0 250.117 0.0282725 197410 0 55204.4 0.0131725 139.149 35105.7 0.00322768 4.08111 0 0 0 0 0 0 0 0 0 0 10.75
1 0.0282725 249.219 0 0 249.219 0.0296049 216409 0 115517 0.0151234 139.134 35103.3 0.00047809 4.08074 0 0 0 0 0 0 0 0 0 0 10.75
2 0.0296049 248.284 0 0 248.284 0.0310001 237234 0 181401 0.0173632 139.119 35100.8 0.000548912 4.08037 0 0 0 0 0 0 0 0 0 0 10.75
3 0.0310001 247.31 0 0 247.31 0.0324611 260059 0 253357 0.0199345 139.104 35098.2 0.000630227 4.07997 0 0 0 0 0 0 0 0 0 0 10.75
4 0.0324611 246.297 0 0 246.297 0.033991 285078 0 331931 0.0228864 139.087 35095.4 0.000723585 4.07956 0 0 0 0 0 0 0 0 0 0 10.75
5 0.033991 245.242 0 0 245.242 0.0355929 312500 0 417718 0.0262752 139.07 35092.5 0.00083077 4.07913 0 0 0 0 0 0 0 0 0 0 10.75
6 0.0355929 244.146 0 0 244.146 0.0372704 342555 0 511359 0.0301656 139.052 35089.5 0.000953833 4.07868 0 0 0 0 0 0 0 0 0 0 10.75
7 0.0372704 243.005 0 0 243.005 0.0390269 375496 0 613555 0.0346318 139.033 35086.3 0.00109513 4.0782 0 0 0 0 0 0 0 0 0 0 10.75
8 0.0390269 241.819 0 0 241.819 0.0408662 411600 0 725064 0.0397589 139.013 35083 0.00125735 4.07772 0 0 0 0 0 0 0 0 0 0 10.75
9 0.0408662 240.587 0 0 240.587 0.0427921 451168 0 846706 0.0456447 138.993 35079.5 0.0014436 4.07718 0 0 0 0 0 0 0 0 0 0 10.75
10 0.0427921 239.307 0 0 239.307 0.0448088 494533 0 979375 0.0524015 138.971 35075.9 0.00165744 4.07664 0 0 0 0 0 0 0 0 0 0 10.75
11 0.0448088 237.977 0 0 237.977 0.0469206 542058 0 1.12403e+06 0.060158 138.948 35072.1 0.00190295 4.07608 0 0 0 0 0 0 0 0 0 0 10.75
12 0.0469206 236.597 0 0 236.597 0.0491319 594140 0 1.28173e+06 0.0690622 138.925 35068.1 0.00218482 4.07549 0 0 0 0 0 0 0 0 0 0 10.75
13 0.0491319 235.165 0 0 235.165 0.0514474 651215 0 1.45359e+06 0.0792838 138.9 35063.9 0.00250844 4.07487 0 0 0 0 0 0 0 0 0 0 10.75
14 0.0514474 233.679 0 0 233.679 0.0538721 713761 0 1.64084e+06 0.0910175 138.874 35059.5 0.00288 4.07421 0 0 0 0 0 0 0 0 0 0 10.75
15 0.0538721 232.139 0 0 232.139 0.056411 782299 0 1.8448e+06 0.104487 138.847 35055 0.00330659 4.07353 0 0 0 0 0 0 0 0 0 0 10.75
16 0.056411 230.542 0 0 230.542 0.0590696 857402 0 2.0669e+06 0.119949 138.818 35050.2 0.00379636 4.07282 0 0 0 0 0 0 0 0 0 0 10.75
17 0.0590696 228.887 0 0 228.887 0.0618534 939695 0 2.30868e+06 0.137698 138.789 35045.2 0.00435866 4.07208 0 0 0 0 0 0 0 0 0 0 10.75
18 0.0618534 227.174 0 0 227.174 0.0647685 1.02987e+06 0 2.57179e+06 0.158071 138.757 35039.9 0.00500426 4.07129 0 0 0 0 0 0 0 0 0 0 10.75
19 0.0647685 225.401 0 0 225.401 0.0678209 1.12866e+06 0 2.85804e+06 0.181458 138.725 35034.4 0.00574545 4.07048 0 0 0 0 0 0 0 0 0 0 10.75
20 0.0678209 223.566 0 0 223.566 0.0710172 1.23691e+06 0 3.16935e+06 0.208303 138.691 35028.7 0.00659644 4.06962 0 0 0 0 0 0 0 0 0 0 10.75
21 0.0710172 221.669 0 0 221.669 0.0743642 1.35551e+06 0 3.50779e+06 0.239117 138.655 35022.7 0.00757345 4.06872 0 0 0 0 0 0 0 0 0 0 10.75
22 0.0743642 219.708 0 0 219.708 0.0778689 1.48544e+06 0 3.8756e+06 0.274487 138.618 35016.4 0.00869511 4.06779 0 0 0 0 0 0 0 0 0 0 10.75
23 0.0778689 217.683 0 0 217.683 0.0815387 1.62778e+06 0 4.27517e+06 0.315086 138.579 35009.8 0.00998295 4.0668 0 0 0 0 0 0 0 0 0 0 10.75
24 0.0815387 215.593 0 0 215.593 0.0853815 1.7837e+06 0 4.70908e+06 0.361686 138.538 35002.9 0.0114615 4.06577 0 0 0 0 0 0 0 0 0 0 10.75
25 0.0853815 213.436 0 0 213.436 0.0894054 1.95451e+06 0 5.18009e+06 0.415173 138.495 34995.7 0.0131589 4.06471 0 0 0 0 0 0 0 0 0 0 10.75
26 0.0894054 211.212 0 0 211.212 0.0936189 2.14161e+06 0 5.69116e+06 0.476564 138.45 34988.2 0.0151077 4.06359 0 0 0 0 0 0 0 0 0 0 10.75
27 0.0936189 208.921 0 0 208.921 0.0980311 2.34655e+06 0 6.24544e+06 0.547028 138.403 34980.3 0.0173452 4.06241 0 0 0 0 0 0 0 0 0 0 10.75
28 0.0980311 206.561 0 0 206.561 0.102651 2.57101e+06 0 6.84634e+06 0.627901 138.354 34972 0.0199139 4.06118 0 0 0 0 0 0 0 0 0 0 10.75
29 0.102651 204.133 0 0 204.133 0.107489 2.81685e+06 0 7.49745e+06 0.720723 138.303 34963.4 0.022863 4.0599 0 0 0 0 0 0 0 0 0 0 10.75
30 0.107489 201.636 0 0 201.636 0.112555 3.08607e+06 0 8.20263e+06 0.827254 138.249 34954.3 0.0262487 4.05855 0 0 0 0 0 0 0 0 0 0 10.75
31 0.112555 199.07 0 0 199.07 0.117859 3.3809e+06 0 8.966e+06 0.949519 138.193 34944.9 0.0301358 4.05714 0 0 0 0 0 0 0 0 0 0 10.75
32 0.117859 196.435 0 0 196.435 0.123414 3.70375e+06 0 9.79193e+06 1.08984 138.135 34935 0.0345984 4.05566 0 0 0 0 0 0 0 0 0 0 10.75
33 0.123414 193.732 0 0 193.732 0.12923 4.05726e+06 0 1.06851e+07 1.25088 138.073 34924.6 0.0397217 4.05413 0 0 0 0 0 0 0 0 0 0 10.75
34 0.12923 190.96 0 0 190.96 0.135321 4.44432e+06 0 1.16503e+07 1.43568 138.009 34913.8 0.0456036 4.05251 0 0 0 0 0 0 0 0 0 0 10.75
35 0.135321 188.121 0 0 188.121 0.141698 4.86808e+06 0 1.2693e+07 1.64777 137.942 34902.5 0.0523563 4.05082 0 0 0 0 0 0 0 0 0 0 10.75
36 0.141698 185.216 0 0 185.216 0.148376 5.33198e+06 0 1.38186e+07 1.89115 137.872 34890.6 0.0601086 4.04905 0 0 0 0 0 0 0 0 0 0 10.75
37 0.148376 182.244 0 0 182.244 0.155369 5.83981e+06 0 1.50329e+07 2.17045 137.798 34878.2 0.0690083 4.04723 0 0 0 0 0 0 0 0 0 0 10.75
38 0.155369 179.209 0 0 179.209 0.162691 6.39566e+06 0 1.63422e+07 2.49094 137.721 34865.3 0.0792261 4.04528 0 0 0 0 0 0 0 0 0 0 10.75
39 0.162691 176.11 0 0 176.11 0.170358 7.00404e+06 0 1.7753e+07 2.8587 137.641 34851.7 0.0909557 4.04328 0 0 0 0 0 0 0 0 0 0 10.75
40 0.170358 172.949 0 0 172.949 0.178387 7.66985e+06 0 1.9272e+07 3.28068 137.557 34837.6 0.104422 4.04115 0 0 0 0 0 0 0 0 0 0 10.75
41 0.178387 169.73 0 0 169.73 0.186794 8.39846e+06 0 2.09066e+07 3.76488 137.469 34822.7 0.119881 4.03896 0 0 0 0 0 0 0 0 0 0 10.75
42 0.186794 166.453 0 0 166.453 0.195598 9.19571e+06 0 2.26643e+07 4.32044 137.378 34807.2 0.137629 4.03665 0 0 0 0 0 0 0 0 0 0 10.75
43 0.195598 163.121 0 0 163.121 0.204816 1.0068e+07 0 2.45529e+07 4.95786 137.282 34791 0.158003 4.03424 0 0 0 0 0 0 0 0 0 0 10.75
44 0.204816 159.737 0 0 159.737 0.214469 1.10222e+07 0 2.65806e+07 5.68919 137.181 34774.1 0.181392 4.03173 0 0 0 0 0 0 0 0 0 0 10.75
45 0.214469 156.304 0 0 156.304 0.224576 1.20661e+07 0 2.87562e+07 6.52822 137.077 34756.4 0.208243 4.0291 0 0 0 0 0 0 0 0 0 0 10.75
46 0.224576 152.824 0 0 152.824 0.23516 1.32078e+07 0 3.10885e+07 7.49079 136.967 34737.9 0.239068 4.02633 0 0 0 0 0 0 0 0 0 0 10.75
47 0.23516 149.301 0 0 149.301 0.246243 1.44564e+07 0 3.35868e+07 8.59504 136.853 34718.5 0.274454 4.02346 0 0 0 0 0 0 0 0 0 0 10.75
48 0.246243 145.739 0 0 145.739 0.257848 1.58218e+07 0 3.62606e+07 9.86179 136.733 34698.3 0.315074 4.02046 0 0 0 0 0 0 0 0 0 0 10.75
49 0.257848 142.142 0 0 142.142 0.27 1.73147e+07 0 3.912e+07 11.3149 136.608 34677.1 0.361705 4.01733 0 0 0 0 0 0 0 0 0 0 10.75
50 0.27 138.512 0 0 138.512 0.282725 1.89467e+07 0 4.21751e+07 12.9816 136.478 34655 0.415236 4.01404 0 0 0 0 0 0 0 0 0 0 10.75
51 0.282725 134.856 0 0 134.856 0.296049 2.07307e+07 0 4.54363e+07 14.8934 136.341 34632 0.476687 4.0106 0 0 0 0 0 0 0 0 0 0 10.75
52 0.296049 131.176 0 0 131.176 0.310001 2.26805e+07 0 4.89145e+07 17.0862 136.199 34607.8 0.547225 4.00703 0 0 0 0 0 0 0 0 0 0 10.75
53 0.310001 127.478 0 0 127.478 0.324611 2.48111e+07 0 5.26206e+07 19.6011 136.05 34582.6 0.6282 4.00328 0 0 0 0 0 0 0 0 0 0 10.75
54 0.324611 123.767 0 0 123.767 0.33991 2.7139e+07 0 5.65658e+07 22.4852 135.895 34556.3 0.721151 3.99938 0 0 0 0 0 0 0 0 0 0 10.75
55 0.33991 120.046 0 0 120.046 0.355929 2.96821e+07 0 6.07613e+07 25.7927 135.733 34528.8 0.827848 3.9953 0 0 0 0 0 0 0 0 0 0 10.75
56 0.355929 116.322 0 0 116.322 0.372704 3.24598e+07 0 6.52187e+07 29.5855 135.563 34500.1 0.950326 3.99103 0 0 0 0 0 0 0 0 0 0 10.75
57 0.372704 112.598 0 0 112.598 0.390269 3.54932e+07 0 6.99495e+07 33.9345 135.387 34470.1 1.09091 3.98658 0 0 0 0 0 0 0 0 0 0 10.75
58 0.390269 108.882 0 0 108.882 0.408662 3.88052e+07 0 7.49651e+07 38.9211 135.202 34438.8 1.25229 3.98195 0 0 0 0 0 0 0 0 0 0 10.75
59 0.408662 105.177 0 0 105.177 0.427921 4.24207e+07 0 8.02772e+07 44.6382 135.01 34406.1 1.43752 3.97709 0 0 0 0 0 0 0 0 0 0 10.75
60 0.427921 101.488 0 0 101.488 0.448088 4.63668e+07 0 8.58972e+07 51.1927 134.809 34372 1.65014 3.97205 0 0 0 0 0 0 0 0 0 0 10.75
61 0.448088 97.8222 0 0 97.8222 0.469206 5.06728e+07 0 9.18365e+07 58.7065 134.6 34336.4 1.89419 3.96677 0 0 0 0 0 0 0 0 0 0 10.75
62 0.469206 94.1835 0 0 94.1835 0.491319 5.53705e+07 0 9.8106e+07 67.3195 134.381 34299.3 2.1743 3.96127 0 0 0 0 0 0 0 0 0 0 10.75
63 0.491319 90.5774 0 0 90.5774 0.514474 6.04945e+07 0 1.04717e+08 77.1917 134.154 34260.5 2.49582 3.95553 0 0 0 0 0 0 0 0 0 0 10.75
64 0.514474 87.0091 0 0 87.0091 0.538721 6.60821e+07 0 1.11679e+08 88.5066 133.916 34220.1 2.86486 3.94953 0 0 0 0 0 0 0 0 0 0 10.75
65 0.538721 83.4835 0 0 83.4835 0.56411 7.21736e+07 0 1.19004e+08 101.474 133.669 34177.9 3.28841 3.9433 0 0 0 0 0 0 0 0 0 0 10.75
66 0.56411 80.0056 0 0 80.0056 0.590696 7.88131e+07 0 1.26699e+08 116.333 133.411 34133.9 3.77454 3.93678 0 0 0 0 0 0 0 0 0 0 10.75
67 0.590696 76.5801 0 0 76.5801 0.618534 8.60477e+07 0 1.34775e+08 133.36 133.142 34088 4.33249 3.93 0 0 0 0 0 0 0 0 0 0 10.75
68 0.618534 73.2116 0 0 73.2116 0.647685 9.39288e+07 0 1.43241e+08 152.868 132.862 34040.2 4.97284 3.92294 0 0 0 0 0 0 0 0 0 0 10.75
69 0.647685 69.9046 0 0 69.9046 0.678209 1.02512e+08 0 1.52102e+08 175.217 132.57 33990.4 5.70777 3.91557 0 0 0 0 0 0 0 0 0 0 10.75
70 0.678209 66.663 0 0 66.663 0.710172 1.11856e+08 0 1.61367e+08 200.819 132.267 33938.5 6.55121 3.90791 0 0 0 0 0 0 0 0 0 0 10.75
71 0.710172 63.491 0 0 63.491 0.743642 1.22026e+08 0 1.71042e+08 230.143 131.95 33884.4 7.51917 3.89993 0 0 0 0 0 0 0 0 0 0 10.75
72 0.743642 60.392 0 0 60.392 0.778689 1.33091e+08 0 1.8113e+08 263.728 131.621 33828 8.63006 3.8916 0 0 0 0 0 0 0 0 0 0 10.75
73 0.778689 57.3696 0 0 57.3696 0.815387 1.45127e+08 0 1.91638e+08 302.188 131.279 33769.4 9.90487 3.88296 0 0 0 0 0 0 0 0 0 0 10.75
74 0.815387 54.4266 0 0 54.4266 0.853815 1.58213e+08 0 2.02566e+08 346.226 130.923 33708.3 11.3678 3.87395 0 0 0 0 0 0 0 0 0 0 10.75
75 0.853815 51.5659 0 0 51.5659 0.894054 1.72436e+08 0 2.13918e+08 396.646 130.553 33644.7 13.0467 3.86457 0 0 0 0 0 0 0 0 0 0 10.75
76 0.894054 48.7898 0 0 48.7898 0.936189 1.8789e+08 0 2.25693e+08 454.365 130.168 33578.5 14.9731 3.85484 0 0 0 0 0 0 0 0 0 0 10.75
77 0.936189 46.1005 0 0 46.1005 0.980311 2.04674e+08 0 2.37891e+08 520.432 129.768 33509.7 17.1838 3.84471 0 0 0 0 0 0 0 0 0 0 10.75
78 0.980311 43.4997 0 0 43.4997 1.02651 2.22896e+08 0 2.50508e+08 596.044 129.352 33438.1 19.7205 3.83418 0 0 0 0 0 0 0 0 0 0 10.75
79 1.02651 40.9886 0 0 40.9886 1.07489 2.4267e+08 0 2.63543e+08 682.568 128.921 33363.7 22.6312 3.82324 0 0 0 0 0 0 0 0 0 0 10.75
80 1.07489 38.5685 0 0 38.5685 1.12555 2.6412e+08 0 2.76989e+08 781.566 128.473 33286.3 25.971 3.81186 0 0 0 0 0 0 0 0 0 0 10.75
81 1.12555 36.24 0 0 36.24 1.17859 2.87376e+08 0 2.90839e+08 894.82 128.008 33206 29.803 3.80006 0 0 0 0 0 0 0 0 0 0 10.75
82 1.17859 34.0034 0 0 34.0034 1.23414 3.12581e+08 0 3.05085e+08 1024.36 127.525 33122.5 34.1996 3.78783 0 0 0 0 0 0 0 0 0 0 10.75
83 1.23414 31.8589 0 0 31.8589 1.2923 3.39883e+08 0 3.19718e+08 1172.51 127.025 33035.8 39.244 3.77511 0 0 0 0 0 0 0 0 0 0 10.75
84 1.2923 29.806 0 0 29.806 1.35321 3.69442e+08 0 3.34726e+08 1341.92 126.506 32945.8 45.0314 3.76193 0 0 0 0 0 0 0 0 0 0 10.75
85 1.35321 27.8443 0 0 27.8443 1.41698 4.0143e+08 0 3.50095e+08 1535.59 125.968 32852.4 51.671 3.74826 0 0 0 0 0 0 0 0 0 0 10.75
86 1.41698 25.9728 0 0 25.9728 1.48376 4.36027e+08 0 3.6581e+08 1756.98 125.412 32755.5 59.2883 3.73409 0 0 0 0 0 0 0 0 0 0 10.75
87 1.48376 24.1905 0 0 24.1905 1.55369 4.73426e+08 0 3.81855e+08 2010 124.835 32655.1 68.0265 3.71942 0 0 0 0 0 0 0 0 0 0 10.75
88 1.55369 22.4959 0 0 22.4959 1.62691 5.1383e+08 0 3.98211e+08 2299.12 124.239 32550.9 78.0506 3.70422 0 0 0 0 0 0 0 0 0 0 10.75
89 1.62691 20.8875 0 0 20.8875 1.70358 5.57456e+08 0 4.14859e+08 2629.42 123.622 32443.1 89.5497 3.68847 0 0 0 0 0 0 0 0 0 0 10.75
90 1.70358 19.3634 0 0 19.3634 1.78387 6.04534e+08 0 4.31776e+08 3006.7 122.984 32331.4 102.739 3.6722 0 0 0 0 0 0 0 0 0 0 10.75
91 1.78387 17.9217 0 0 17.9217 1.86794 6.55303e+08 0 4.48939e+08 3437.55 122.324 32215.7 117.869 3.65535 0 0 0 0 0 0 0 0 0 0 10.75
92 1.86794 16.5601 0 0 16.5601 1.95598 7.10019e+08 0 4.66323e+08 3929.48 121.644 32096.1 135.222 3.63796 0 0 0 0 0 0 0 0 0 0 10.75
93 1.95598 15.2764 0 0 15.2764 2.04816 7.68951e+08 0 4.83901e+08 4491.03 120.941 31972.3 155.125 3.61998 0 0 0 0 0 0 0 0 0 0 10.75
94 2.04816 14.0682 0 0 14.0682 2.14469 8.32381e+08 0 5.01644e+08 5131.91 120.215 31844.4 177.952 3.60141 0 0 0 0 0 0 0 0 0 0 10.75
95 2.14469 12.9328 0 0 12.9328 2.24576 9.00604e+08 0 5.19523e+08 5863.16 119.468 31712.2 204.131 3.58226 0 0 0 0 0 0 0 0 0 0 10.75
96 2.24576 11.8678 0 0 11.8678 2.3516 9.7393e+08 0 5.37506e+08 6697.33 118.697 31575.6 234.142 3.56268 0 0 0 0 0 0 0 0 0 0 10.75
97 2.3516 10.8705 0 0 10.8705 2.46243 1.05268e+09 0 5.5556e+08 7648.68 117.903 31434.7 268.528 3.54285 0 0 0 0 0 0 0 0 0 0 10.75
98 2.46243 9.93812 0 0 9.93812 2.57848 1.13721e+09 0 5.73651e+08 8733.41 117.086 31289.3 307.95 3.52243 0 0 0 0 0 0 0 0 0 0 10.75
99 2.57848 9.068 0 0 9.068 2.7 1.22785e+09 0 5.91744e+08 9969.91 116.246 31139.4 353.144 3.5014 0 0 0 0 0 0 0 0 0 0 10.75
