#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
101 2.82725 2.15829 0 0 2.15829 2.96049 1.14592e+09 0 2.78784e+08 13751.6 120.412 23676.8 1064.47 1.58618 0 0 0 0 0 0 0 0 0 0 10.5 93.3007
102 2.96049 1.88729 0 0 1.88729 3.10001 1.23118e+09 0 2.83744e+08 15672.5 119.315 23532.8 1221.44 1.57268 0 0 0 0 0 0 0 0 0 0 10.5 97.6978
103 3.10001 1.64382 0 0 1.64382 3.24611 1.32191e+09 0 2.88479e+08 17857.3 118.194 23385.2 1401.53 1.55887 0 0 0 0 0 0 0 0 0 0 10.5 102.302
104 3.24611 1.42588 0 0 1.42588 3.3991 1.41837e+09 0 2.92981e+08 20341.4 117.048 23233.9 1608.14 1.54474 0 0 0 0 0 0 0 0 0 0 10.5 107.124
105 3.3991 1.23151 0 0 1.23151 3.55929 1.52081e+09 0 2.97241e+08 23165.2 115.88 23078.9 1845.17 1.53033 0 0 0 0 0 0 0 0 0 0 10.5 112.172
106 3.55929 1.05884 0 0 1.05884 3.72704 1.6295e+09 0 3.01256e+08 26373.9 114.688 22920.4 2117.1 1.51562 0 0 0 0 0 0 0 0 0 0 10.5 117.459
107 3.72704 0.906064 0 0 0.906064 3.90269 1.74471e+09 0 3.05021e+08 30019 113.473 22758.3 2429.05 1.50063 0 0 0 0 0 0 0 0 0 0 10.5 122.994
108 3.90269 0.771475 0 0 0.771475 4.08662 1.86671e+09 0 3.08535e+08 34158.5 112.237 22592.7 2786.92 1.48534 0 0 0 0 0 0 0 0 0 0 10.5 128.791
109 4.08662 0.653443 0 0 0.653443 4.27921 1.99577e+09 0 3.11796e+08 38858.1 110.979 22423.6 3197.45 1.46978 0 0 0 0 0 0 0 0 0 0 10.5 134.861
110 4.27921 0.550422 0 0 0.550422 4.48088 2.13216e+09 0 3.14806e+08 44191.7 109.701 22251 3672.8 1.4522 0 0 0 0 0 0 0 0 0 0 10.5 141.216
111 4.48088 0.460957 0 0 0.460957 4.69206 2.27615e+09 0 3.17569e+08 50243.1 108.402 22075.1 4220.29 1.43388 0 0 0 0 0 0 0 0 0 0 10.5 147.872
112 4.69206 0.383678 0 0 0.383678 4.91319 2.42802e+09 0 3.20089e+08 57106.6 107.085 21896 4849.49 1.4153 0 0 0 0 0 0 0 0 0 0 10.5 154.841
113 4.91319 0.317303 0 0 0.317303 5.14474 2.58801e+09 0 3.22372e+08 64888.7 105.75 21713.6 5572.6 1.39649 0 0 0 0 0 0 0 0 0 0 10.5 162.138
114 5.14474 0.260634 0 0 0.260634 5.38721 2.75639e+09 0 3.24428e+08 73709.4 104.398 21528.1 6403.7 1.37745 0 0 0 0 0 0 0 0 0 0 10.5 169.779
115 5.38721 0.212559 0 0 0.212559 5.6411 2.93342e+09 0 3.26265e+08 83704.3 103.029 21339.5 7358.89 1.3582 0 0 0 0 0 0 0 0 0 0 10.5 177.781
116 5.6411 0.17205 0 0 0.17205 5.90696 3.11934e+09 0 3.27894e+08 95025.8 101.646 21148 8456.77 1.33875 0 0 0 0 0 0 0 0 0 0 10.5 186.159
117 5.90696 0.13816 0 0 0.13816 6.18534 3.3144e+09 0 3.29328e+08 107846 100.248 20953.8 9718.63 1.31913 0 0 0 0 0 0 0 0 0 0 10.5 194.933
118 6.18534 0.110022 0 0 0.110022 6.47685 3.51882e+09 0 3.30579e+08 122358 98.8379 20756.8 11169 1.29935 0 0 0 0 0 0 0 0 0 0 10.5 204.12
119 6.47685 0.0868471 0 0 0.0868471 6.78209 3.73282e+09 0 3.31661e+08 138781 97.416 20557.2 12836.1 1.27942 0 0 0 0 0 0 0 0 0 0 10.5 213.74
120 6.78209 0.0679221 0 0 0.0679221 7.10172 3.95663e+09 0 3.32588e+08 157360 95.9837 20355.2 14752.3 1.25936 0 0 0 0 0 0 0 0 0 0 10.5 223.813
121 7.10172 0.0526064 0 0 0.0526064 7.43642 4.19044e+09 0 3.33375e+08 178370 94.5422 20150.9 16955 1.2392 0 0 0 0 0 0 0 0 0 0 10.5 234.361
122 7.43642 0.0403293 0 0 0.0403293 7.78689 4.43444e+09 0 3.34036e+08 202124 93.0929 19944.4 19489.4 1.2188 0 0 0 0 0 0 0 0 0 0 10.5 245.406
123 7.78689 0.0305866 0 0 0.0305866 8.15387 4.68881e+09 0 3.34585e+08 228970 91.637 19736 22468 1.19487 0 0 0 0 0 0 0 0 0 0 10.5 256.971
124 8.15387 0.0229368 0 0 0.0229368 8.53815 4.9537e+09 0 3.35036e+08 259303 90.1759 19525.6 25904 1.17095 0 0 0 0 0 0 0 0 0 0 10.5 269.082
125 8.53815 0.0169974 0 0 0.0169974 8.94054 5.22927e+09 0 3.35402e+08 293563 88.7108 19313.6 29867.7 1.14707 0 0 0 0 0 0 0 0 0 0 10.5 281.764
126 8.94054 0.0124401 0 0 0.0124401 9.36189 5.51566e+09 0 3.35696e+08 332249 87.2432 19099.9 34440.7 1.12325 0 0 0 0 0 0 0 0 0 0 10.5 295.043
127 9.36189 0.00898642 0 0 0.00898642 9.80311 5.81297e+09 0 3.35929e+08 375918 85.7744 18885 39716.7 1.09951 0 0 0 0 0 0 0 0 0 0 10.5 308.948
128 9.80311 0.00640319 0 0 0.00640319 10.2651 6.12132e+09 0 3.3611e+08 425198 84.3057 18668.8 45804.7 1.07588 0 0 0 0 0 0 0 0 0 0 10.5 323.508
129 10.2651 0.0044974 0 0 0.0044974 10.7489 6.44079e+09 0 3.3625e+08 480794 82.8384 18451.5 52829.7 1.05237 0 0 0 0 0 0 0 0 0 0 10.5 338.754
130 10.7489 0.00311158 0 0 0.00311158 11.2555 6.77145e+09 0 3.36355e+08 543499 81.374 18233.4 60936.4 1.02902 0 0 0 0 0 0 0 0 0 0 10.5 354.719
131 11.2555 0.00211903 0 0 0.00211903 11.7859 7.11335e+09 0 3.36434e+08 614202 79.9135 18014.6 70292 1.00584 0 0 0 0 0 0 0 0 0 0 10.5 371.437
132 11.7859 0.0014194 0 0 0.0014194 12.3414 7.46654e+09 0 3.36492e+08 693901 78.4585 17795.3 81089.9 0.982854 0 0 0 0 0 0 0 0 0 0 10.5 388.942
133 12.3414 0.000934413 0 0 0.000934413 12.923 7.83104e+09 0 3.36534e+08 783719 77.0101 17575.6 92443.5 0.971598 0 0 0 0 0 0 0 0 0 0 10.5 407.272
134 12.923 0.000604062 0 0 0.000604062 13.5321 8.20684e+09 0 3.36564e+08 884915 75.5695 17355.7 105300 0.961019 0 0 0 0 0 0 0 0 0 0 10.5 426.466
135 13.5321 0.000383141 0 0 0.000383141 14.1698 8.59394e+09 0 3.36584e+08 998902 74.138 17135.8 119933 0.950423 0 0 0 0 0 0 0 0 0 0 10.5 446.565
136 14.1698 0.000238221 0 0 0.000238221 14.8376 8.99232e+09 0 3.36598e+08 1.12727e+06 72.7166 16916.1 136586 0.939814 0 0 0 0 0 0 0 0 0 0 10.5 467.611
137 14.8376 0.000145056 0 0 0.000145056 15.5369 9.40194e+09 0 3.36607e+08 1.27179e+06 71.3067 16696.7 155537 0.929206 0 0 0 0 0 0 0 0 0 0 10.5 489.649
138 15.5369 8.64177e-05 0 0 8.64177e-05 16.2691 9.82273e+09 0 3.36614e+08 1.43448e+06 69.9091 16477.8 177101 0.918601 0 0 0 0 0 0 0 0 0 0 10.5 512.725
139 16.2691 5.03192e-05 0 0 5.03192e-05 17.0358 1.02546e+10 0 3.36617e+08 1.61757e+06 68.5249 16259.6 201638 0.908011 0 0 0 0 0 0 0 0 0 0 10.5 536.889
140 17.0358 2.86063e-05 0 0 2.86063e-05 17.8387 1.06975e+10 0 3.3662e+08 1.82358e+06 67.1552 16042.2 229556 0.897443 0 0 0 0 0 0 0 0 0 0 10.5 562.192
141 17.8387 1.58599e-05 0 0 1.58599e-05 18.6794 1.11514e+10 0 3.36621e+08 2.05535e+06 65.8008 15825.8 260213 0.890671 0 0 0 0 0 0 0 0 0 0 10.5 588.688
142 18.6794 8.56527e-06 0 0 8.56527e-06 19.5598 1.16161e+10 0 3.36622e+08 2.31604e+06 64.4626 15610.5 284659 0.915794 0 0 0 0 0 0 0 0 0 0 10.5 616.432
143 19.5598 4.50038e-06 0 0 4.50038e-06 20.4816 1.20914e+10 0 3.36623e+08 2.60921e+06 63.1415 15396.5 311284 0.941832 0 0 0 0 0 0 0 0 0 0 10.5 645.483
144 20.4816 2.29756e-06 0 0 2.29756e-06 21.4469 1.25773e+10 0 3.36623e+08 2.93888e+06 61.8381 15183.9 340281 0.968799 0 0 0 0 0 0 0 0 0 0 10.5 675.904
145 21.4469 1.13818e-06 0 0 1.13818e-06 22.4576 1.30737e+10 0 3.36623e+08 3.30952e+06 60.5534 14972.8 371858 0.996729 0 0 0 0 0 0 0 0 0 0 10.5 707.758
146 22.4576 5.46351e-07 0 0 5.46351e-07 23.516 1.35803e+10 0 3.36623e+08 3.72618e+06 59.2878 14763.5 406242 1.02564 0 0 0 0 0 0 0 0 0 0 10.5 741.114
147 23.516 2.53752e-07 0 0 2.53752e-07 24.6243 1.4097e+10 0 3.36623e+08 4.19451e+06 58.0421 14555.9 443687 1.05556 0 0 0 0 0 0 0 0 0 0 10.5 776.041
148 24.6243 1.13856e-07 0 0 1.13856e-07 25.7848 1.46236e+10 0 3.36623e+08 4.72088e+06 56.8166 14350.3 484467 1.08649 0 0 0 0 0 0 0 0 0 0 10.5 812.615
149 25.7848 4.9273e-08 0 0 4.9273e-08 27 1.516e+10 0 3.36623e+08 5.31242e+06 55.6121 14146.8 528882 1.11847 0 0 0 0 0 0 0 0 0 0 10.5 850.912
150 27 2.05324e-08 0 0 2.05324e-08 28.2725 1.57059e+10 0 3.36623e+08 5.97715e+06 54.4288 13945.4 528893 1.25683 0 0 0 0 0 0 0 0 0 0 10.5 891.015
151 28.2725 8.22392e-09 0 0 8.22392e-09 29.6049 1.62613e+10 0 3.36623e+08 6.72408e+06 53.2672 13746.3 523235 1.42751 0 0 0 0 0 0 0 0 0 0 10.5 933.007
152 29.6049 3.16028e-09 0 0 3.16028e-09 31.0001 1.68258e+10 0 3.36623e+08 7.56331e+06 52.1276 13549.5 517442 1.62189 0 0 0 0 0 0 0 0 0 0 10.5 976.978
153 31.0001 1.16289e-09 0 0 1.16289e-09 32.4611 1.73993e+10 0 3.36623e+08 8.50623e+06 51.0103 13355.2 511570 1.84318 0 0 0 0 0 0 0 0 0 0 10.5 1023.02
154 32.4611 4.08925e-10 0 0 4.08925e-10 33.991 1.79817e+10 0 3.36623e+08 9.5656e+06 49.9155 13163.4 505667 2.09501 0 0 0 0 0 0 0 0 0 0 10.5 1071.24
155 33.991 1.37125e-10 0 0 1.37125e-10 35.5929 1.85725e+10 0 3.36623e+08 1.07558e+07 48.8434 12974.2 499776 2.38148 0 0 0 0 0 0 0 0 0 0 10.5 1121.72
156 35.5929 4.37516e-11 0 0 4.37516e-11 37.2704 1.91718e+10 0 3.36623e+08 1.2093e+07 47.7942 12787.8 493938 2.70719 0 0 0 0 0 0 0 0 0 0 10.5 1174.59
157 37.2704 1.32517e-11 0 0 1.32517e-11 39.0269 1.97792e+10 0 3.36623e+08 1.35953e+07 46.7679 12604 488199 3.07728 0 0 0 0 0 0 0 0 0 0 10.5 1229.94
158 39.0269 3.80094e-12 0 0 3.80094e-12 40.8662 2.03946e+10 0 3.36623e+08 1.52832e+07 45.7646 12423.1 432292 3.90452 0 0 0 0 0 0 0 0 0 0 10.5 1287.91
159 40.8662 1.0298e-12 0 0 1.0298e-12 42.7921 2.10177e+10 0 3.36623e+08 1.71797e+07 44.7842 12245.1 379238 5.00068 0 0 0 0 0 0 0 0 0 0 10.5 1348.61
160 42.7921 2.62845e-13 0 0 2.62845e-13 44.8088 2.16484e+10 0 3.36623e+08 1.93105e+07 43.8269 12069.9 332879 6.40132 0 0 0 0 0 0 0 0 0 0 10.5 1412.16
161 44.8088 6.30265e-14 0 0 6.30265e-14 46.9206 2.22863e+10 0 3.36623e+08 2.17049e+07 42.8924 11897.7 292390 8.18905 0 0 0 0 0 0 0 0 0 0 10.5 1478.72
162 46.9206 1.41565e-14 0 0 1.41565e-14 49.1319 2.29314e+10 0 3.36623e+08 2.43956e+07 41.9807 11728.5 257048 10.4677 0 0 0 0 0 0 0 0 0 0 10.5 1548.41
163 49.1319 2.96946e-15 0 0 2.96946e-15 51.4474 2.35834e+10 0 3.36623e+08 2.74195e+07 41.0917 11562.4 226203 13.3681 0 0 0 0 0 0 0 0 0 0 10.5 1621.38
164 51.4474 5.79828e-16 0 0 5.79828e-16 53.8721 2.42421e+10 0 3.36623e+08 3.08182e+07 40.2251 11399.2 199280 17.0549 0 0 0 0 0 0 0 0 0 0 10.5 1697.79
165 53.8721 1.05044e-16 0 0 1.05044e-16 56.411 2.49072e+10 0 3.36623e+08 3.46385e+07 39.3809 11239.2 175788 21.7326 0 0 0 0 0 0 0 0 0 0 10.5 1777.81
166 56.411 1.75943e-17 0 0 1.75943e-17 59.0696 2.55787e+10 0 3.36623e+08 3.89333e+07 38.5587 11082.2 143727 29.8813 0 0 0 0 0 0 0 0 0 0 10.5 1861.59
167 59.0696 2.71465e-18 0 0 2.71465e-18 61.8534 2.62562e+10 0 3.36623e+08 4.3762e+07 37.7584 10928.3 116513 41.4432 0 0 0 0 0 0 0 0 0 0 10.5 1949.33
168 61.8534 3.84357e-19 0 0 3.84357e-19 64.7685 2.69397e+10 0 3.36623e+08 4.91917e+07 36.9797 10777.5 94667.1 57.356 0 0 0 0 0 0 0 0 0 0 10.5 2041.2
169 64.7685 4.97383e-20 0 0 4.97383e-20 67.8209 2.76288e+10 0 3.36623e+08 5.52982e+07 36.2222 10629.9 77097.9 79.2041 0 0 0 0 0 0 0 0 0 0 10.5 2137.4
170 67.8209 5.85816e-21 0 0 5.85816e-21 71.0172 2.83234e+10 0 3.36623e+08 6.21668e+07 35.4857 10485.3 62952.4 109.108 0 0 0 0 0 0 0 0 0 0 10.5 2238.13
171 71.0172 6.25226e-22 0 0 6.25226e-22 74.3642 2.90234e+10 0 3.36623e+08 6.9894e+07 34.7699 10343.8 51541.7 149.92 0 0 0 0 0 0 0 0 0 0 10.5 2343.61
172 74.3642 6.01896e-23 0 0 6.01896e-23 77.8689 2.97285e+10 0 3.36623e+08 7.85885e+07 34.0745 10205.4 42319.5 205.449 0 0 0 0 0 0 0 0 0 0 10.5 2454.06
173 77.8689 5.20146e-24 0 0 5.20146e-24 81.5387 3.04386e+10 0 3.36623e+08 8.83732e+07 33.399 10070.1 34853.6 280.738 0 0 0 0 0 0 0 0 0 0 10.5 2569.71
174 81.5387 4.01477e-25 0 0 4.01477e-25 85.3815 3.11534e+10 0 3.36623e+08 9.93869e+07 32.7431 9937.81 0 0 0 0 0 0 0 0 0 0 0 0 10.5 2690.82
175 85.3815 2.7532e-26 0 0 2.7532e-26 89.4054 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 2817.64
176 89.4054 1.66826e-27 0 0 1.66826e-27 93.6189 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 2950.43
177 93.6189 8.88031e-29 0 0 8.88031e-29 98.0311 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 3089.48
178 98.0311 4.12772e-30 0 0 4.12772e-30 102.651 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 3235.08
179 102.651 1.66481e-31 0 0 1.66481e-31 107.489 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 3387.54
180 107.489 5.78791e-33 0 0 5.78791e-33 112.555 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 3547.19
181 112.555 1.72256e-34 0 0 1.72256e-34 117.859 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 3714.37
182 117.859 4.35691e-36 0 0 4.35691e-36 123.414 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 3889.42
183 123.414 9.29494e-38 0 0 9.29494e-38 129.23 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 4072.72
184 129.23 1.65935e-39 0 0 1.65935e-39 135.321 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 4264.66
185 135.321 2.45839e-41 0 0 2.45839e-41 141.698 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 4465.65
186 141.698 2.99654e-43 0 0 2.99654e-43 148.376 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 4676.11
187 148.376 2.97785e-45 0 0 2.97785e-45 155.369 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 4896.49
188 155.369 2.38989e-47 0 0 2.38989e-47 162.691 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 5127.25
189 162.691 1.53366e-49 0 0 1.53366e-49 170.358 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 5368.89
190 170.358 7.78824e-52 0 0 7.78824e-52 178.387 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 5621.92
191 178.387 3.09586e-54 0 0 3.09586e-54 186.794 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 5886.88
192 186.794 9.52373e-57 0 0 9.52373e-57 195.598 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 6164.32
193 195.598 2.24044e-59 0 0 2.24044e-59 204.816 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 6454.83
194 204.816 3.98048e-62 0 0 3.98048e-62 214.469 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 6759.04
195 214.469 5.2714e-65 0 0 5.2714e-65 224.576 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 7077.58
196 224.576 5.13273e-68 0 0 5.13273e-68 235.16 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 7411.14
197 235.16 3.62209e-71 0 0 3.62209e-71 246.243 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 7760.41
198 246.243 1.82479e-74 0 0 1.82479e-74 257.848 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 8126.15
199 257.848 6.46015e-78 0 0 6.46015e-78 270 3.15886e+10 0 3.36623e+08 9.93869e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 8509.12
0 0.027 351.562 0 0 351.562 0.0282725 197410 0 77582.4 0.0189166 199.826 37237.4 0.0057572 3.28573 0 0 0 0 0 0 0 0 0 0 10.75 0.891015
1 0.0282725 350.26 0 0 350.26 0.0296049 216409 0 162334 0.0217183 199.804 37234.7 0.000852741 3.28551 0 0 0 0 0 0 0 0 0 0 10.75 0.933007
2 0.0296049 348.904 0 0 348.904 0.0310001 237234 0 254903 0.0249347 199.782 37231.8 0.000979032 3.28529 0 0 0 0 0 0 0 0 0 0 10.75 0.976978
3 0.0310001 347.493 0 0 347.493 0.0324611 260059 0 355992 0.0286272 199.758 37228.9 0.00112402 3.28506 0 0 0 0 0 0 0 0 0 0 10.75 1.02302
4 0.0324611 346.026 0 0 346.026 0.033991 285078 0 466365 0.0328662 199.733 37225.8 0.00129049 3.28481 0 0 0 0 0 0 0 0 0 0 10.75 1.07124
5 0.033991 344.5 0 0 344.5 0.0355929 312500 0 586852 0.0377326 199.706 37222.5 0.0014816 3.28455 0 0 0 0 0 0 0 0 0 0 10.75 1.12172
6 0.0355929 342.913 0 0 342.913 0.0372704 342555 0 718355 0.0433192 199.679 37219.1 0.001701 3.2843 0 0 0 0 0 0 0 0 0 0 10.75 1.17459
7 0.0372704 341.264 0 0 341.264 0.0390269 375496 0 861850 0.0497325 199.65 37215.5 0.0019529 3.28401 0 0 0 0 0 0 0 0 0 0 10.75 1.22994
8 0.0390269 339.55 0 0 339.55 0.0408662 411600 0 1.0184e+06 0.0570949 199.62 37211.8 0.0022421 3.28371 0 0 0 0 0 0 0 0 0 0 10.75 1.28791
9 0.0408662 337.771 0 0 337.771 0.0427921 451168 0 1.18915e+06 0.0655468 199.589 37207.9 0.00257411 3.28341 0 0 0 0 0 0 0 0 0 0 10.75 1.34861
10 0.0427921 335.923 0 0 335.923 0.0448088 494533 0 1.37535e+06 0.0752492 199.556 37203.8 0.00295527 3.28308 0 0 0 0 0 0 0 0 0 0 10.75 1.41216
11 0.0448088 334.005 0 0 334.005 0.0469206 542058 0 1.57835e+06 0.0863871 199.521 37199.5 0.00339286 3.28275 0 0 0 0 0 0 0 0 0 0 10.75 1.47872
12 0.0469206 332.015 0 0 332.015 0.0491319 594140 0 1.7996e+06 0.0991728 199.485 37195 0.00389525 3.28239 0 0 0 0 0 0 0 0 0 0 10.75 1.54841
13 0.0491319 329.951 0 0 329.951 0.0514474 651215 0 2.04069e+06 0.11385 199.447 37190.3 0.004472 3.28202 0 0 0 0 0 0 0 0 0 0 10.75 1.62138
14 0.0514474 327.811 0 0 327.811 0.0538721 713761 0 2.30333e+06 0.130698 199.408 37185.4 0.00513414 3.28163 0 0 0 0 0 0 0 0 0 0 10.75 1.69779
15 0.0538721 325.594 0 0 325.594 0.056411 782299 0 2.58935e+06 0.150039 199.366 37180.2 0.00589429 3.28122 0 0 0 0 0 0 0 0 0 0 10.75 1.77781
16 0.056411 323.297 0 0 323.297 0.0590696 857402 0 2.90076e+06 0.17224 199.323 37174.9 0.00676695 3.2808 0 0 0 0 0 0 0 0 0 0 10.75 1.86159
17 0.0590696 320.919 0 0 320.919 0.0618534 939695 0 3.23969e+06 0.197724 199.278 37169.2 0.00776878 3.28036 0 0 0 0 0 0 0 0 0 0 10.75 1.94933
18 0.0618534 318.459 0 0 318.459 0.0647685 1.02987e+06 0 3.60847e+06 0.226977 199.23 37163.3 0.00891888 3.2799 0 0 0 0 0 0 0 0 0 0 10.75 2.0412
19 0.0647685 315.914 0 0 315.914 0.0678209 1.12866e+06 0 4.00959e+06 0.260556 199.181 37157.1 0.0102392 3.27942 0 0 0 0 0 0 0 0 0 0 10.75 2.1374
20 0.0678209 313.283 0 0 313.283 0.0710172 1.23691e+06 0 4.44575e+06 0.299099 199.129 37150.7 0.0117549 3.27891 0 0 0 0 0 0 0 0 0 0 10.75 2.23813
21 0.0710172 310.564 0 0 310.564 0.0743642 1.35551e+06 0 4.91983e+06 0.343341 199.074 37143.9 0.013495 3.27838 0 0 0 0 0 0 0 0 0 0 10.75 2.34361
22 0.0743642 307.757 0 0 307.757 0.0778689 1.48544e+06 0 5.43495e+06 0.394122 199.017 37136.8 0.0154925 3.27781 0 0 0 0 0 0 0 0 0 0 10.75 2.45406
23 0.0778689 304.859 0 0 304.859 0.0815387 1.62778e+06 0 5.99444e+06 0.45241 198.958 37129.4 0.0177856 3.27723 0 0 0 0 0 0 0 0 0 0 10.75 2.56971
24 0.0815387 301.87 0 0 301.87 0.0853815 1.7837e+06 0 6.60189e+06 0.519312 198.895 37121.7 0.020418 3.27662 0 0 0 0 0 0 0 0 0 0 10.75 2.69082
25 0.0853815 298.789 0 0 298.789 0.0894054 1.95451e+06 0 7.26113e+06 0.596101 198.83 37113.6 0.0234399 3.27599 0 0 0 0 0 0 0 0 0 0 10.75 2.81764
26 0.0894054 295.614 0 0 295.614 0.0936189 2.14161e+06 0 7.97629e+06 0.684236 198.762 37105.1 0.0269089 3.27531 0 0 0 0 0 0 0 0 0 0 10.75 2.95043
27 0.0936189 292.346 0 0 292.346 0.0980311 2.34655e+06 0 8.75177e+06 0.785392 198.691 37096.2 0.0308909 3.27463 0 0 0 0 0 0 0 0 0 0 10.75 3.08948
28 0.0980311 288.983 0 0 288.983 0.102651 2.57101e+06 0 9.59227e+06 0.901492 198.616 37086.9 0.0354622 3.27389 0 0 0 0 0 0 0 0 0 0 10.75 3.23508
29 0.102651 285.526 0 0 285.526 0.107489 2.81685e+06 0 1.05028e+07 1.03474 198.538 37077.2 0.0407096 3.27312 0 0 0 0 0 0 0 0 0 0 10.75 3.38754
30 0.107489 281.973 0 0 281.973 0.112555 3.08607e+06 0 1.14888e+07 1.18766 198.456 37067 0.046733 3.27232 0 0 0 0 0 0 0 0 0 0 10.75 3.54719
31 0.112555 278.325 0 0 278.325 0.117859 3.3809e+06 0 1.25559e+07 1.36317 198.371 37056.3 0.0536473 3.27148 0 0 0 0 0 0 0 0 0 0 10.75 3.71437
32 0.117859 274.583 0 0 274.583 0.123414 3.70375e+06 0 1.37102e+07 1.56459 198.281 37045.2 0.061584 3.27061 0 0 0 0 0 0 0 0 0 0 10.75 3.88942
33 0.123414 270.747 0 0 270.747 0.12923 4.05726e+06 0 1.49581e+07 1.79574 198.188 37033.6 0.0706945 3.26969 0 0 0 0 0 0 0 0 0 0 10.75 4.07272
34 0.12923 266.817 0 0 266.817 0.135321 4.44432e+06 0 1.63066e+07 2.061 198.09 37021.4 0.0811518 3.26873 0 0 0 0 0 0 0 0 0 0 10.75 4.26466
35 0.135321 262.794 0 0 262.794 0.141698 4.86808e+06 0 1.77628e+07 2.36541 197.988 37008.6 0.0931552 3.26773 0 0 0 0 0 0 0 0 0 0 10.75 4.46565
36 0.141698 258.681 0 0 258.681 0.148376 5.33198e+06 0 1.93345e+07 2.71472 197.881 36995.3 0.106933 3.26668 0 0 0 0 0 0 0 0 0 0 10.75 4.67611
37 0.148376 254.478 0 0 254.478 0.155369 5.83981e+06 0 2.10298e+07 3.11556 197.769 36981.3 0.122747 3.26558 0 0 0 0 0 0 0 0 0 0 10.75 4.89649
38 0.155369 250.187 0 0 250.187 0.162691 6.39566e+06 0 2.28573e+07 3.57552 197.652 36966.7 0.140899 3.26443 0 0 0 0 0 0 0 0 0 0 10.75 5.12725
39 0.162691 245.811 0 0 245.811 0.170358 7.00404e+06 0 2.4826e+07 4.10329 197.529 36951.5 0.161733 3.26323 0 0 0 0 0 0 0 0 0 0 10.75 5.36889
40 0.170358 241.351 0 0 241.351 0.178387 7.66985e+06 0 2.69454e+07 4.70886 197.401 36935.5 0.185645 3.26198 0 0 0 0 0 0 0 0 0 0 10.75 5.62192
41 0.178387 236.811 0 0 236.811 0.186794 8.39846e+06 0 2.92255e+07 5.40368 197.268 36918.8 0.213091 3.26067 0 0 0 0 0 0 0 0 0 0 10.75 5.88688
42 0.186794 232.193 0 0 232.193 0.195598 9.19571e+06 0 3.16768e+07 6.20087 197.128 36901.4 0.244591 3.25929 0 0 0 0 0 0 0 0 0 0 10.75 6.16432
