#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
44 0.204816 83.6098 253.755 75.4577 8.15214 0.214469 1.64849e+07 3.94833e+07 0 305406 5.55602e+06 98825.9 1.22763e+07 1.87838e-05 3.33361e+14 8.14626e+13 0 0 5961.38 6937.94 0.468857 0.545663 0.00560767 0.00215036 11.5 0.0716319
45 0.214469 83.3033 250.734 75.153 8.1503 0.224576 1.80607e+07 4.29789e+07 0 338159 5.35114e+06 101389 1.29643e+07 2.01582e-05 3.32412e+14 8.11616e+13 0 0 6513.42 7559.31 0.4672 0.54222 0.00560842 0.00216253 11.5 0.0750078
46 0.224576 82.9835 247.658 74.8351 8.14837 0.23516 1.97864e+07 4.67647e+07 0 374374 5.15308e+06 104010 1.3689e+07 2.12511e-05 3.31421e+14 8.08476e+13 0 0 7115.39 8234.19 0.465471 0.53866 0.0056092 0.00217502 11.5 0.0785428
47 0.23516 82.65 244.526 74.5036 8.14635 0.246243 2.16761e+07 5.08633e+07 0 414409 4.96164e+06 106687 1.4452e+07 2.24054e-05 3.30386e+14 8.05201e+13 0 0 7771.64 8966.92 0.463667 0.534979 0.00561001 0.00218782 11.5 0.0822444
48 0.246243 82.3022 241.339 74.1579 8.14423 0.257848 2.37453e+07 5.52987e+07 0 458661 4.77659e+06 109423 1.52553e+07 2.36243e-05 3.29305e+14 8.01786e+13 0 0 8486.87 9762.12 0.461786 0.531175 0.00561086 0.00220095 11.5 0.0861205
49 0.257848 81.9395 238.099 73.7975 8.142 0.27 2.60109e+07 6.00968e+07 0 507567 4.59774e+06 112217 1.61008e+07 2.52438e-05 3.28176e+14 7.98225e+13 0 0 9266.13 10624.8 0.459824 0.527245 0.00561175 0.0022144 11.5 0.0901792
50 0.27 81.5615 234.805 73.4218 8.13967 0.282725 2.84915e+07 6.52849e+07 0 561607 4.4249e+06 115071 1.69905e+07 2.64948e-05 3.26997e+14 7.94514e+13 0 0 10114.9 11560.1 0.457779 0.523187 0.00561268 0.00222818 11.5 0.0944293
51 0.282725 81.1676 231.459 73.0303 8.13722 0.296049 3.12071e+07 7.08926e+07 0 621312 4.25788e+06 117984 1.79266e+07 2.7811e-05 3.25767e+14 7.90646e+13 0 0 11039.1 12573.9 0.455647 0.518997 0.00561366 0.00224229 11.5 0.0988796
52 0.296049 80.7571 228.062 72.6224 8.13466 0.310001 3.41798e+07 7.6951e+07 0 687264 4.0965e+06 120959 1.89111e+07 2.91961e-05 3.24482e+14 7.86616e+13 0 0 12045.1 13672.2 0.453425 0.514674 0.00561468 0.00225673 11.5 0.10354
53 0.310001 80.3295 224.615 72.1975 8.13197 0.324611 3.74338e+07 8.34935e+07 0 760105 3.94057e+06 123994 1.99463e+07 3.0654e-05 3.23142e+14 7.82418e+13 0 0 13139.8 14861.4 0.451109 0.510215 0.00561574 0.00227151 11.5 0.108419
54 0.324611 79.8841 221.119 71.755 8.12915 0.33991 4.09954e+07 9.05556e+07 0 840540 3.78993e+06 127091 2.10346e+07 3.21675e-05 3.21743e+14 7.78047e+13 0 0 14330.5 16148.4 0.448698 0.505617 0.00561686 0.00228663 11.5 0.113529
55 0.33991 79.4205 217.575 71.2943 8.12619 0.355929 4.48934e+07 9.81749e+07 0 929346 3.64442e+06 130251 2.21784e+07 3.37749e-05 3.20283e+14 7.73495e+13 0 0 15625.1 17540.4 0.446186 0.500879 0.00561802 0.0023021 11.5 0.118879
56 0.355929 78.9378 213.985 70.8147 8.12309 0.372704 4.9159e+07 1.06391e+08 0 1.02738e+06 3.50386e+06 133473 2.33803e+07 3.54673e-05 3.18761e+14 7.68758e+13 0 0 17032.1 19045.2 0.44357 0.495997 0.00561924 0.00231791 11.5 0.124482
57 0.372704 78.4356 210.35 70.3157 8.11983 0.390269 5.38267e+07 1.15248e+08 0 1.13557e+06 3.36811e+06 136758 2.46427e+07 3.72495e-05 3.17173e+14 7.63829e+13 0 0 18560.7 20671.1 0.440848 0.490971 0.00562051 0.00233407 11.5 0.130349
58 0.390269 77.9131 206.672 69.7967 8.11642 0.408662 5.89338e+07 1.24789e+08 0 1.25496e+06 3.23701e+06 140106 2.59685e+07 3.91267e-05 3.15517e+14 7.58701e+13 0 0 20220.7 22426.6 0.438015 0.485799 0.00562184 0.00235058 11.5 0.136492
59 0.408662 77.3697 202.952 69.2569 8.11284 0.427921 6.45211e+07 1.35062e+08 0 1.38667e+06 3.11041e+06 143518 2.73603e+07 4.11344e-05 3.13791e+14 7.53368e+13 0 0 22022.3 24320.9 0.435067 0.480478 0.00562323 0.00236745 11.5 0.142924
60 0.427921 76.8048 199.191 68.6957 8.10908 0.448088 7.06331e+07 1.46117e+08 0 1.53196e+06 2.98818e+06 146994 2.88211e+07 4.32289e-05 3.11991e+14 7.47824e+13 0 0 23976.9 26363.6 0.432002 0.475005 0.00562468 0.00238467 11.5 0.14966
61 0.448088 76.2176 195.39 68.1125 8.10513 0.469206 7.73185e+07 1.58008e+08 0 1.69218e+06 2.87018e+06 150534 3.03537e+07 4.54366e-05 3.10116e+14 7.42063e+13 0 0 26096.2 28564.7 0.428815 0.469379 0.00562619 0.00240227 11.5 0.156714
62 0.469206 75.6076 191.531 67.5066 8.10099 0.491319 8.46301e+07 1.70788e+08 0 1.86884e+06 2.75627e+06 154138 3.19613e+07 4.77641e-05 3.08162e+14 7.36078e+13 0 0 28392.9 30934 0.425503 0.463585 0.00562778 0.00242042 11.5 0.164099
63 0.491319 74.9741 187.632 66.8775 8.09665 0.514474 9.26258e+07 1.84516e+08 0 2.06358e+06 2.64632e+06 157806 3.3647e+07 5.02188e-05 3.06127e+14 7.29863e+13 0 0 30880.4 33482.9 0.422061 0.457632 0.00562943 0.00243898 11.5 0.171833
64 0.514474 74.3164 183.702 66.2243 8.09209 0.538721 1.01368e+08 1.99254e+08 0 2.27821e+06 2.54021e+06 161538 3.54139e+07 5.28081e-05 3.04007e+14 7.23411e+13 0 0 33572.9 36223.2 0.418487 0.451523 0.00563116 0.00245791 11.5 0.179931
65 0.538721 73.6339 179.741 65.5466 8.0873 0.56411 1.10926e+08 2.15065e+08 0 2.5147e+06 2.43782e+06 165334 3.72653e+07 5.55396e-05 3.01801e+14 7.16716e+13 0 0 36485.6 39166.7 0.414777 0.445257 0.00563296 0.00247721 11.5 0.188411
66 0.56411 72.926 175.753 64.8437 8.08228 0.590696 1.21375e+08 2.32016e+08 0 2.77523e+06 2.33902e+06 169194 3.92047e+07 5.84225e-05 2.99504e+14 7.09772e+13 0 0 39634.2 42325.8 0.410926 0.438832 0.00563484 0.00249686 11.5 0.197291
67 0.590696 72.192 171.739 64.115 8.077 0.618534 1.32794e+08 2.50179e+08 0 3.06216e+06 2.24371e+06 173117 4.12355e+07 6.14651e-05 2.97114e+14 7.02573e+13 0 0 43035.6 45713.1 0.406931 0.432249 0.0056368 0.00251689 11.5 0.206589
68 0.618534 71.4313 167.703 63.3598 8.07146 0.647685 1.45274e+08 2.69625e+08 0 3.37811e+06 2.15178e+06 177103 4.33612e+07 6.46775e-05 2.94628e+14 6.95114e+13 0 0 46707.3 49341.6 0.40279 0.425507 0.00563884 0.00253727 11.5 0.216325
69 0.647685 70.6433 163.644 62.5777 8.06564 0.678209 1.5891e+08 2.90432e+08 0 3.72591e+06 2.06311e+06 181152 4.55854e+07 6.91917e-05 2.92042e+14 6.87387e+13 0 0 50667.8 53224.6 0.398497 0.418606 0.00564097 0.00255803 11.5 0.22652
70 0.678209 69.8276 159.568 61.768 8.05952 0.710172 1.73807e+08 3.12678e+08 0 4.1087e+06 1.9776e+06 185263 4.79117e+07 7.3162e-05 2.89355e+14 6.79389e+13 0 0 54936.2 57375.4 0.394051 0.411547 0.0056432 0.00257913 11.5 0.237196
71 0.710172 68.9834 155.475 60.9303 8.0531 0.743642 1.9008e+08 3.36445e+08 0 4.52987e+06 1.89516e+06 189434 5.0344e+07 7.73716e-05 2.86561e+14 6.71113e+13 0 0 59532.6 61807.6 0.389447 0.404329 0.00564551 0.00260061 11.5 0.248374
72 0.743642 68.1105 151.369 60.0641 8.04635 0.778689 2.07851e+08 3.61816e+08 0 4.99316e+06 1.81567e+06 193666 5.28861e+07 8.18364e-05 2.83659e+14 6.62556e+13 0 0 64477.6 66534.7 0.384683 0.396955 0.00564792 0.00262243 11.5 0.26008
73 0.778689 67.2082 147.253 59.1689 8.03926 0.815387 2.27256e+08 3.88879e+08 0 5.50265e+06 1.73906e+06 197958 5.55416e+07 8.65726e-05 2.80645e+14 6.53713e+13 0 0 69792.7 71570 0.379755 0.389426 0.00565043 0.00264461 11.5 0.272337
74 0.815387 66.2762 143.128 58.2444 8.0318 0.853815 2.4844e+08 4.17721e+08 0 6.06278e+06 1.66523e+06 202307 5.83146e+07 9.43728e-05 2.77517e+14 6.44579e+13 0 0 75499.9 76926.6 0.374662 0.381742 0.00565304 0.00266714 11.5 0.285172
75 0.853815 65.3142 138.998 57.2902 8.02396 0.894054 2.71563e+08 4.48434e+08 0 6.67842e+06 1.59408e+06 206714 6.12088e+07 0.000102484 2.7427e+14 6.35152e+13 0 0 81621.4 82617.2 0.369401 0.373907 0.00565575 0.00269002 11.5 0.298612
76 0.894054 64.3217 134.865 56.306 8.01572 0.936189 2.96796e+08 4.81108e+08 0 7.35487e+06 1.52554e+06 211176 6.42284e+07 0.000111285 2.70903e+14 6.25429e+13 0 0 88180.2 88653.5 0.363969 0.365923 0.00565857 0.00271324 11.5 0.312685
77 0.936189 63.2987 130.734 55.2916 8.00706 0.980311 3.24328e+08 5.15837e+08 0 8.09793e+06 1.45952e+06 215692 6.73771e+07 0.000120835 2.67412e+14 6.15407e+13 0 0 95199 95047 0.358365 0.357793 0.0056615 0.0027368 11.5 0.327421
78 0.980311 62.2448 126.606 54.2469 7.99794 1.02651 3.54359e+08 5.52715e+08 0 8.91391e+06 1.39593e+06 220261 7.0659e+07 0.000131197 2.63793e+14 6.05086e+13 0 0 102701 101807 0.352588 0.34952 0.00566453 0.00276068 11.5 0.342852
79 1.02651 61.1601 122.485 53.1718 7.98835 1.07489 3.87109e+08 5.91834e+08 0 9.80969e+06 1.33471e+06 224881 7.4078e+07 0.000141711 2.60046e+14 5.94463e+13 0 0 110708 108943 0.346636 0.341107 0.00566768 0.00278489 11.5 0.35901
80 1.07489 60.0446 118.373 52.0663 7.97827 1.12555 4.22817e+08 6.33287e+08 0 1.07928e+07 1.27577e+06 229549 7.7638e+07 0.000159641 2.56165e+14 5.83541e+13 0 0 119244 116460 0.340509 0.332559 0.00567094 0.00280941 11.5 0.37593
81 1.12555 58.8982 114.274 50.9306 7.96765 1.17859 4.6174e+08 6.77166e+08 0 1.18713e+07 1.21904e+06 234264 8.13429e+07 0.000179759 2.5215e+14 5.72319e+13 0 0 128328 124362 0.334207 0.323879 0.00567431 0.00283423 11.5 0.393647
82 1.17859 57.7213 110.19 49.7649 7.95647 1.23414 5.04156e+08 7.23559e+08 0 1.30542e+07 1.16444e+06 239024 8.51965e+07 0.000202318 2.47998e+14 5.608e+13 0 0 137982 132653 0.327729 0.315071 0.00567778 0.00285933 11.5 0.412199
83 1.23414 56.5142 106.125 48.5695 7.9447 1.2923 5.50365e+08 7.72551e+08 0 1.4351e+07 1.11192e+06 243825 8.92025e+07 0.000227601 2.43706e+14 5.48987e+13 0 0 148224 141328 0.321078 0.306142 0.00568137 0.00288472 11.5 0.431625
84 1.2923 55.2771 102.083 47.3448 7.93231 1.35321 6.00694e+08 8.24224e+08 0 1.57723e+07 1.0614e+06 248665 9.33647e+07 0.00025592 2.39273e+14 5.36885e+13 0 0 159070 150386 0.314254 0.297099 0.00568507 0.00291036 11.5 0.451967
85 1.35321 54.0108 98.0656 46.0916 7.91926 1.41698 6.55493e+08 8.78652e+08 0 1.73295e+07 1.01282e+06 253542 9.76865e+07 0.000296929 2.34696e+14 5.24499e+13 0 0 170535 159814 0.30726 0.287944 0.00568886 0.00293624 11.5 0.473267
86 1.41698 52.7159 94.0765 44.8104 7.90551 1.48376 7.15142e+08 9.35904e+08 0 1.9035e+07 966109 258452 1.02171e+08 0.000346582 2.29974e+14 5.11836e+13 0 0 182629 169598 0.300099 0.278686 0.00569275 0.00296233 11.5 0.495572
87 1.48376 51.3933 90.1204 43.5022 7.89101 1.55369 7.80049e+08 9.96039e+08 0 2.09021e+07 921214 263392 1.06823e+08 0.000404128 2.25106e+14 4.98905e+13 0 0 195361 179721 0.292773 0.269335 0.00569673 0.00298861 11.5 0.518927
88 1.55369 50.0438 86.1991 42.1681 7.87574 1.62691 8.50653e+08 1.05911e+09 0 2.29455e+07 878072 268359 1.11644e+08 0.000470743 2.20091e+14 4.85715e+13 0 0 208733 190153 0.285289 0.259894 0.00570078 0.00301504 11.5 0.543384
89 1.62691 48.6687 82.3161 40.8091 7.85963 1.70358 9.27431e+08 1.12514e+09 0 2.51809e+07 836627 273348 1.16637e+08 0.000547756 2.14927e+14 4.72279e+13 0 0 222743 200858 0.27765 0.250371 0.0057049 0.00304158 11.5 0.568993
90 1.70358 47.2693 78.4763 39.4267 7.84264 1.78387 1.01089e+09 1.19418e+09 0 2.76253e+07 796822 278357 1.21805e+08 0.000636681 2.09616e+14 4.58609e+13 0 0 237384 211801 0.269864 0.24078 0.00570907 0.00306819 11.5 0.595808
91 1.78387 45.847 74.6817 38.0223 7.82472 1.86794 1.10158e+09 1.26621e+09 0 3.02973e+07 758603 283382 1.2715e+08 0.000736009 2.04157e+14 4.4472e+13 0 0 252640 222924 0.261936 0.231126 0.00571326 0.00309482 11.5 0.623888
92 1.86794 44.4036 70.9366 36.5978 7.80581 1.95598 1.20009e+09 1.34123e+09 0 3.32167e+07 721919 288417 1.32676e+08 0.00084164 1.98551e+14 4.30628e+13 0 0 268489 234169 0.253875 0.221423 0.00571745 0.00312142 11.5 0.653291
93 1.95598 42.9408 67.2449 35.155 7.78585 2.04816 1.30705e+09 1.4192e+09 0 3.64053e+07 686717 293459 1.38382e+08 0.000961533 1.92798e+14 4.16353e+13 0 0 284902 245465 0.245691 0.211681 0.00572161 0.00314792 11.5 0.684079
94 2.04816 41.4607 63.6098 33.6959 7.76477 2.14469 1.42314e+09 1.50008e+09 0 3.98862e+07 652949 298503 1.44272e+08 0.00109746 1.869e+14 4.01914e+13 0 0 301836 256725 0.237391 0.201912 0.0057257 0.00317423 11.5 0.716319
95 2.14469 39.9655 60.0376 32.223 7.74252 2.24576 1.54908e+09 1.58378e+09 0 4.36846e+07 620567 303544 1.50346e+08 0.00125137 1.8086e+14 3.87334e+13 0 0 319243 267867 0.228989 0.192137 0.00572967 0.00320028 11.5 0.750078
96 2.24576 38.4576 56.5338 30.7386 7.71901 2.3516 1.68566e+09 1.6702e+09 0 4.78277e+07 589525 308577 1.56605e+08 0.00142546 1.7468e+14 3.72635e+13 0 0 337059 278791 0.220495 0.182378 0.00573346 0.003226 11.5 0.785428
97 2.3516 36.9395 53.0974 29.2454 7.69417 2.46243 1.83369e+09 1.7592e+09 0 5.23444e+07 559776 313597 1.63049e+08 0.00162212 1.68363e+14 3.57844e+13 0 0 355209 289351 0.211923 0.172631 0.00573701 0.00325121 11.5 0.822444
98 2.46243 35.4142 49.7337 27.7462 7.66793 2.57848 1.99407e+09 1.8506e+09 0 5.72664e+07 531279 318598 1.69678e+08 0.00182482 1.61914e+14 3.42988e+13 0 0 373605 299415 0.203285 0.162917 0.00574023 0.0032758 11.5 0.861205
99 2.57848 33.8843 46.447 26.2442 7.64018 2.7 2.16775e+09 1.9442e+09 0 6.26273e+07 503989 323576 1.76492e+08 0.00202773 1.55335e+14 3.28097e+13 0 0 392144 308834 0.194598 0.153256 0.00574301 0.0032996 11.5 0.901792
100 2.7 32.3532 43.2389 24.7423 7.61085 2.82725 2.35571e+09 2.03974e+09 0 6.84634e+07 477866 328523 1.83489e+08 0.00225182 1.48634e+14 3.132e+13 0 0 410707 317421 0.185877 0.143658 0.00574524 0.00332242 11.5 0.944293
101 2.82725 30.824 40.1151 23.2442 7.57983 2.96049 2.55905e+09 2.13693e+09 0 7.48136e+07 452870 333435 1.90668e+08 0.00249907 1.41815e+14 2.98331e+13 0 0 429159 325003 0.177138 0.134147 0.00574676 0.00334405 11.5 0.988796
102 2.96049 29.3002 37.0855 21.7531 7.54703 3.10001 2.77889e+09 2.23545e+09 0 8.17197e+07 428962 338305 1.98026e+08 0.00277166 1.34886e+14 2.83522e+13 0 0 447349 331444 0.168399 0.124768 0.00574738 0.00336434 11.5 1.0354
103 3.10001 27.7852 34.1566 20.2728 7.51234 3.24611 3.01645e+09 2.33494e+09 0 8.92265e+07 406104 343126 2.05561e+08 0.00307199 1.27852e+14 2.68808e+13 0 0 465108 336579 0.159679 0.115553 0.0057469 0.00338303 11.5 1.08419
104 3.24611 26.2827 31.3259 18.807 7.47565 3.3991 3.273e+09 2.43498e+09 0 9.73818e+07 384260 347893 2.13269e+08 0.00340254 1.20723e+14 2.54226e+13 0 0 482247 340138 0.150995 0.1065 0.00574504 0.00339973 11.5 1.13529
105 3.3991 24.7964 28.5961 17.3595 7.43685 3.55929 3.54989e+09 2.53513e+09 0 1.06237e+08 363394 352598 2.21147e+08 0.00376608 1.13506e+14 2.39811e+13 0 0 498561 341886 0.142368 0.097628 0.00574148 0.00341403 11.5 1.18879
106 3.55929 23.33 25.9714 15.9342 7.39582 3.72704 3.84857e+09 2.63485e+09 0 1.15846e+08 343471 357236 2.29188e+08 0.00412044 1.0621e+14 2.256e+13 0 0 513827 341608 0.133817 0.0889654 0.00573581 0.00342551 11.5 1.24482
107 3.72704 21.8874 23.4732 14.535 7.35246 3.90269 4.17053e+09 2.73368e+09 0 1.26269e+08 324457 361799 2.37389e+08 0.00446268 9.88458e+13 2.11631e+13 0 0 527802 339388 0.125362 0.0806101 0.00572756 0.00343413 11.5 1.30349
108 3.90269 20.4724 21.0973 13.1657 7.30664 4.08662 4.51737e+09 2.83107e+09 0 1.37567e+08 306321 366280 2.45743e+08 0.00483282 9.14226e+13 1.97941e+13 0 0 540227 334960 0.117023 0.0725582 0.00571613 0.00343921 11.5 1.36492
109 4.08662 19.0886 18.8414 11.8303 7.25827 4.27921 4.89076e+09 2.92644e+09 0 1.49806e+08 289030 370673 2.54242e+08 0.00523305 8.39509e+13 1.84566e+13 0 0 550826 328081 0.10882 0.0648149 0.00570079 0.00344003 11.5 1.42924
110 4.27921 17.7397 16.7173 10.5324 7.20725 4.48088 5.29246e+09 3.01923e+09 0 1.63058e+08 272554 374971 2.62879e+08 0.00566572 7.64415e+13 1.71542e+13 0 0 559306 318840 0.100773 0.0574469 0.00568064 0.00343639 11.5 1.4966
111 4.48088 16.4293 14.7484 9.27576 7.15351 4.69206 5.72432e+09 3.10898e+09 0 1.77397e+08 256862 379166 2.71646e+08 0.00613346 6.89051e+13 1.58904e+13 0 0 565359 307757 0.0929005 0.050571 0.00565457 0.00342893 11.5 1.56714
112 4.69206 15.1607 12.9118 8.06371 7.09702 4.91319 6.18825e+09 3.19514e+09 0 1.92903e+08 241926 383251 2.80534e+08 0.00663898 6.13521e+13 1.46684e+13 0 0 568664 294314 0.0852215 0.0441066 0.0056212 0.00341598 11.5 1.64099
113 4.91319 13.9373 11.2179 6.89947 7.0378 5.14474 6.68628e+09 3.27721e+09 0 2.0966e+08 227716 387220 2.89533e+08 0.00718529 5.37926e+13 1.34914e+13 0 0 568884 278893 0.077753 0.0381181 0.00557878 0.00339799 11.5 1.71833
114 5.14474 12.7618 9.69953 5.78589 6.97593 5.38721 7.22049e+09 3.35503e+09 0 2.27759e+08 214206 391066 2.98631e+08 0.00777555 4.62354e+13 1.23623e+13 0 0 565670 262902 0.0705109 0.0327709 0.00552515 0.0033786 11.5 1.79931
115 5.38721 11.6371 8.34976 4.72545 6.91164 5.6411 7.79309e+09 3.42848e+09 0 2.47294e+08 201369 394782 3.07819e+08 0.00841326 3.86879e+13 1.12836e+13 0 0 558658 246714 0.0635096 0.0280471 0.00545752 0.00335903 11.5 1.88411
116 5.6411 10.5654 7.15512 3.72012 6.84533 5.90696 8.40632e+09 3.49749e+09 0 2.68365e+08 189178 398360 3.17084e+08 0.0090986 3.11543e+13 1.02578e+13 0 0 547467 230548 0.0567612 0.0239031 0.00537234 0.0033407 11.5 1.97291
117 5.90696 9.54891 6.18393 2.7714 6.77751 6.18534 9.06255e+09 3.56289e+09 0 2.91078e+08 177608 401795 3.26412e+08 0.00979166 2.36453e+13 9.28657e+12 0 0 531717 218497 0.0502776 0.0206605 0.00526527 0.00334099 11.5 2.06589
118 6.18534 8.58913 5.412 1.93227 6.65686 6.47685 9.76419e+09 3.62564e+09 0 3.15545e+08 166635 405079 3.35792e+08 0.0105389 1.86519e+13 8.70063e+12 0 0 517540 211627 0.0446311 0.0182501 0.00519623 0.00337215 11.5 2.16325
119 6.47685 7.68735 4.75536 1.3574 6.32995 6.78209 1.05138e+10 3.68611e+09 0 3.41883e+08 156235 408207 3.45208e+08 0.0113447 2.28255e+13 9.36146e+12 0 0 525561 208517 0.0413348 0.0163996 0.005377 0.00344866 11.5 2.2652
120 6.78209 6.84437 4.14829 0.862249 5.98212 7.10172 1.13138e+10 3.74394e+09 0 3.70217e+08 146383 411172 3.54646e+08 0.0122138 2.6915e+13 9.92656e+12 0 0 533903 202283 0.0382962 0.0145095 0.00559528 0.00349771 11.5 2.37196
121 7.10172 6.06057 3.55306 0.414915 5.64565 7.43642 1.21671e+10 3.79825e+09 0 4.00677e+08 137059 413968 3.64092e+08 0.0131512 2.94346e+13 1.01413e+13 0 0 537779 191500 0.0351801 0.0125274 0.00580476 0.00352581 11.5 2.48374
122 7.43642 5.33585 2.93383 0.0133856 5.32247 7.78689 1.30762e+10 3.84743e+09 0 4.33399e+08 128239 416590 3.73529e+08 0.0141627 3.03646e+13 1.03239e+13 0 0 536054 172823 0.0319818 0.0103109 0.00599375 0.00351447 11.5 2.6008
123 7.78689 4.66968 2.4485 0 4.66968 8.15387 1.40439e+10 3.89243e+09 0 4.68526e+08 119903 419033 3.82941e+08 0.015254 2.076e+13 9.05292e+12 0 0 490176 154724 0.0266714 0.00841879 0.0057116 0.00343834 11.5 2.72337
124 8.15387 9.3336 2.04974 2.40021 6.93339 8.53815 1.50731e+10 3.93373e+09 1.06249e+08 5.06209e+08 112029 421290 3.92313e+08 0.0164317 0 0 0 0 946806 135927 0.0469845 0.00674529 0.00503391 0.00329079 11.5 2.85172
125 8.53815 8.15595 1.65005 1.50932 6.64662 8.94054 1.61666e+10 3.97019e+09 2.08934e+08 5.46605e+08 104597 423359 4.01627e+08 0.0177029 0 0 0 0 917913 124987 0.0415427 0.00565663 0.00509355 0.00342815 11.5 2.98612
126 8.94054 6.05985 1.32878 0.0229324 6.03692 9.36189 1.73273e+10 4.00239e+09 2.82812e+08 5.89877e+08 97588.4 425233 4.10867e+08 0.0190752 8.18608e+12 4.2782e+12 0 0 756517 114548 0.0312257 0.00472805 0.00515289 0.0035582 11.5 3.12685
127 9.36189 3.52893 1.10068 0 3.52893 9.80311 1.85582e+10 4.03163e+09 3.08431e+08 6.36198e+08 90983.4 426911 4.20016e+08 0.0205568 1.37213e+13 7.17102e+12 0 0 530180 105182 0.019958 0.00395945 0.00565554 0.00359728 11.5 3.27421
128 9.80311 4.96656 0.916323 0 4.96656 10.2651 1.98622e+10 4.05832e+09 3.89941e+08 6.85746e+08 84763.8 428386 4.29056e+08 0.0221568 9.09761e+12 4.75458e+12 0 0 756537 91996.5 0.0259731 0.00315838 0.00522959 0.0034468 11.5 3.42852
129 10.2651 7.28726 0.743959 0.75629 6.53097 10.7489 2.12422e+10 4.08208e+09 5.64597e+08 7.38707e+08 78911.8 429658 4.37971e+08 0.0238847 0 0 0 0 1.15676e+06 77634.2 0.036219 0.00243079 0.00497018 0.00326736 11.5 3.5901
130 10.7489 6.05967 0.571693 0 6.05967 11.2555 2.27013e+10 4.1021e+09 7.23822e+08 7.95275e+08 73409.9 430723 4.46743e+08 0.0257512 0 0 0 0 1.07323e+06 68070.4 0.0306468 0.0019438 0.00505749 0.00340007 11.5 3.7593
131 11.2555 5.39503 0.418525 0 5.39503 11.7859 2.42424e+10 4.11817e+09 8.83073e+08 8.55651e+08 68241.5 431580 4.55357e+08 0.0277676 5.93798e+12 3.1033e+12 0 0 1.03767e+06 58609 0.0270243 0.00152636 0.00500911 0.003647 11.5 3.93647
132 11.7859 6.39054 0.341653 0.00274644 6.3878 12.3414 2.58685e+10 4.13255e+09 1.1092e+09 9.20044e+08 63390.2 432225 4.63795e+08 0.0299464 2.97429e+12 1.55442e+12 0 0 1.29259e+06 47183.4 0.0307011 0.00112068 0.00480415 0.00328017 11.5 4.12199
133 12.3414 6.82338 0.248243 0.177475 6.6459 12.923 2.75824e+10 4.14401e+09 1.3861e+09 9.88671e+08 58840.6 432660 4.72041e+08 0.0323008 1.70055e+12 8.88738e+11 0 0 1.46506e+06 37192.2 0.0317358 0.000805647 0.00465103 0.0032454 11.5 4.31625
134 12.923 6.0137 0.169957 0 6.0137 13.5321 2.93869e+10 4.15261e+09 1.65702e+09 1.06176e+09 54577.2 432882 4.80081e+08 0.0348455 4.18207e+12 2.18563e+12 0 0 1.38401e+06 30216.4 0.0273421 0.000596948 0.00454663 0.00351234 11.5 4.51967
135 13.5321 7.67865 0.129958 0.345395 7.33326 14.1698 3.1285e+10 4.15983e+09 2.05408e+09 1.13953e+09 50585.6 432892 4.87899e+08 0.0375962 0 0 0 0 1.78072e+06 19652.5 0.0320841 0.000354088 0.00417835 0.00272464 11.5 4.73267
136 14.1698 7.42136 0.0639242 0 7.42136 14.8376 3.32794e+10 4.16372e+09 2.48067e+09 1.22224e+09 46851.6 432691 4.95481e+08 0.04057 1.85405e+12 9.68962e+11 0 0 1.77944e+06 13469.3 0.02924 0.000221329 0.00393997 0.00346237 11.5 4.95572
137 14.8376 8.13238 0.0342461 0.0940564 8.03833 15.5369 3.53727e+10 4.166e+09 3.00202e+09 1.31012e+09 43361.5 432280 5.02814e+08 0.0437852 8.09725e+11 4.23177e+11 0 0 1.99093e+06 6113.61 0.0298366 9.16201e-05 0.00366886 0.00267534 11.5 5.18927
138 15.5369 8.42541 0.00290022 0.0661848 8.35923 16.2691 3.75675e+10 4.16621e+09 3.60057e+09 1.40345e+09 40102.2 431659 5.09885e+08 0.0472623 0 0 0 0 2.15316e+06 0 0.0294286 0 0.00349284 0 11.5 5.43384
139 16.2691 6.14248 0 0 6.14248 17.0358 3.98663e+10 4.16621e+09 4.07849e+09 1.50247e+09 37061.2 430832 5.16681e+08 0.051023 0 0 0 0 1.73519e+06 0 0.0216291 0 0.00352124 0 11.5 5.68993
140 17.0358 4.4189 0 0 4.4189 17.8387 4.22715e+10 4.16621e+09 4.45503e+09 1.60746e+09 34226.2 429802 5.23193e+08 0.0550904 0 0 0 0 1.37966e+06 0 0.0156843 0 0.00354936 0 11.5 5.95808
141 17.8387 3.13498 0 0 3.13498 18.6794 4.47853e+10 4.16621e+09 4.74757e+09 1.71872e+09 31585.6 428570 5.29411e+08 0.059491 0 0 0 0 1.08164e+06 0 0.0112144 0 0.00357719 0 11.5 6.23888
142 18.6794 2.19194 0 0 2.19194 19.5598 4.74099e+10 4.16621e+09 4.97156e+09 1.83651e+09 29128.3 427142 5.35326e+08 0.0642519 0 0 0 0 835617 0 0.00790134 0 0.00360472 0 11.5 6.53291
