#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MassBin
129 10.2651 0.125451 0 0 0.125451 10.7489 8.99136e+09 0 9.6251e+08 449056 78.0104 23876.2 20870.7 2.5086 0 0 0 0 0 0 0 10.75
130 10.7489 0.100019 0 0 0.100019 11.2555 9.49182e+09 0 9.66013e+08 508158 76.6994 23607.9 23936 2.4692 0 0 0 0 0 0 0 10.75
131 11.2555 0.0790451 0 0 0.0790451 11.7859 1.00119e+10 0 9.69048e+08 574856 75.3864 23337.7 27451.1 2.42968 0 0 0 0 0 0 0 10.75
132 11.7859 0.0618955 0 0 0.0618955 12.3414 1.05519e+10 0 9.71654e+08 650100 74.0725 23065.7 31481.5 2.3901 0 0 0 0 0 0 0 10.75
133 12.3414 0.0479985 0 0 0.0479985 12.923 1.1112e+10 0 9.7387e+08 734959 72.7589 22792.2 36103.1 2.35048 0 0 0 0 0 0 0 10.75
134 12.923 0.036844 0 0 0.036844 13.5321 1.16922e+10 0 9.75735e+08 830635 71.4469 22517.4 41402.3 2.31086 0 0 0 0 0 0 0 10.75
135 13.5321 0.0279803 0 0 0.0279803 14.1698 1.22929e+10 0 9.77288e+08 938471 70.1376 22241.5 47540.2 2.26833 0 0 0 0 0 0 0 10.75
136 14.1698 0.0210112 0 0 0.0210112 14.8376 1.29139e+10 0 9.78566e+08 1.05998e+06 68.8322 21964.6 54651.8 2.22332 0 0 0 0 0 0 0 10.75
137 14.8376 0.0155925 0 0 0.0155925 15.5369 1.35555e+10 0 9.79607e+08 1.19685e+06 67.5318 21687.1 62828.3 2.17856 0 0 0 0 0 0 0 10.75
138 15.5369 0.0114287 0 0 0.0114287 16.2691 1.42176e+10 0 9.80443e+08 1.351e+06 66.2376 21409.2 72229.6 2.13405 0 0 0 0 0 0 0 10.75
139 16.2691 0.00826837 0 0 0.00826837 17.0358 1.49004e+10 0 9.81106e+08 1.52454e+06 64.9508 21130.9 83039.2 2.08986 0 0 0 0 0 0 0 10.75
140 17.0358 0.00590084 0 0 0.00590084 17.8387 1.56036e+10 0 9.81625e+08 1.71987e+06 63.6723 20852.7 95468 2.04601 0 0 0 0 0 0 0 10.75
141 17.8387 0.00415131 0 0 0.00415131 18.6794 1.63274e+10 0 9.82026e+08 1.93966e+06 62.4031 20574.7 109759 2.00254 0 0 0 0 0 0 0 10.75
142 18.6794 0.00287695 0 0 0.00287695 19.5598 1.70716e+10 0 9.8233e+08 2.18693e+06 61.1444 20297.1 126191 1.95949 0 0 0 0 0 0 0 10.75
143 19.5598 0.00196263 0 0 0.00196263 20.4816 1.78361e+10 0 9.82558e+08 2.46505e+06 59.8971 20020.1 145086 1.91688 0 0 0 0 0 0 0 10.75
144 20.4816 0.00131697 0 0 0.00131697 21.4469 1.86209e+10 0 9.82725e+08 2.77778e+06 58.6621 19744 167317 1.8691 0 0 0 0 0 0 0 10.75
145 21.4469 0.000868558 0 0 0.000868558 22.4576 1.94257e+10 0 9.82846e+08 3.12936e+06 57.4402 19468.8 193152 1.82025 0 0 0 0 0 0 0 10.75
146 22.4576 0.000562534 0 0 0.000562534 23.516 2.02503e+10 0 9.82932e+08 3.52455e+06 56.2324 19195 222988 1.77223 0 0 0 0 0 0 0 10.75
147 23.516 0.00035748 0 0 0.00035748 24.6243 2.10947e+10 0 9.82992e+08 3.96866e+06 55.0393 18922.5 257446 1.72505 0 0 0 0 0 0 0 10.75
148 24.6243 0.000222698 0 0 0.000222698 25.7848 2.19585e+10 0 9.83033e+08 4.46765e+06 53.8618 18651.6 297241 1.67876 0 0 0 0 0 0 0 10.75
149 25.7848 0.000135873 0 0 0.000135873 27 2.28415e+10 0 9.8306e+08 5.02822e+06 52.7004 18382.5 343204 1.63334 0 0 0 0 0 0 0 10.75
150 27 8.11105e-05 0 0 8.11105e-05 28.2725 2.37434e+10 0 9.83078e+08 5.65787e+06 51.556 18115.4 396289 1.58885 0 0 0 0 0 0 0 10.75
151 28.2725 4.73263e-05 0 0 4.73263e-05 29.6049 2.46641e+10 0 9.8309e+08 6.36499e+06 50.4289 17850.5 457605 1.54527 0 0 0 0 0 0 0 10.75
152 29.6049 2.69615e-05 0 0 2.69615e-05 31.0001 2.56031e+10 0 9.83097e+08 7.15902e+06 49.3199 17587.8 522529 1.51959 0 0 0 0 0 0 0 10.75
153 31.0001 1.49802e-05 0 0 1.49802e-05 32.4611 2.65602e+10 0 9.83101e+08 8.05053e+06 48.2293 17327.5 594332 1.50002 0 0 0 0 0 0 0 10.75
154 32.4611 8.10794e-06 0 0 8.10794e-06 33.991 2.75351e+10 0 9.83104e+08 9.05138e+06 47.1576 17069.9 675974 1.4806 0 0 0 0 0 0 0 10.75
155 33.991 4.26968e-06 0 0 4.26968e-06 35.5929 2.85274e+10 0 9.83105e+08 1.01749e+07 46.1052 16815 768795 1.46135 0 0 0 0 0 0 0 10.75
156 35.5929 2.18482e-06 0 0 2.18482e-06 37.2704 2.95367e+10 0 9.83106e+08 1.14359e+07 45.0724 16562.9 874334 1.44228 0 0 0 0 0 0 0 10.75
157 37.2704 1.08491e-06 0 0 1.08491e-06 39.0269 3.05628e+10 0 9.83107e+08 1.28512e+07 44.0596 16313.8 994325 1.4234 0 0 0 0 0 0 0 10.75
158 39.0269 5.22054e-07 0 0 5.22054e-07 40.8662 3.16053e+10 0 9.83107e+08 1.44396e+07 43.0668 16067.9 1.13076e+06 1.40472 0 0 0 0 0 0 0 10.75
159 40.8662 2.43081e-07 0 0 2.43081e-07 42.7921 3.26637e+10 0 9.83107e+08 1.62222e+07 42.0945 15825.1 1.28028e+06 1.39231 0 0 0 0 0 0 0 10.75
160 42.7921 1.09354e-07 0 0 1.09354e-07 44.8088 3.37377e+10 0 9.83107e+08 1.82225e+07 41.1426 15585.6 1.39292e+06 1.43609 0 0 0 0 0 0 0 10.75
161 44.8088 4.74538e-08 0 0 4.74538e-08 46.9206 3.4827e+10 0 9.83107e+08 2.04672e+07 40.2114 15349.5 1.51539e+06 1.48129 0 0 0 0 0 0 0 10.75
162 46.9206 1.98303e-08 0 0 1.98303e-08 49.1319 3.59312e+10 0 9.83107e+08 2.29862e+07 39.3009 15117 1.64859e+06 1.52794 0 0 0 0 0 0 0 10.75
163 49.1319 7.9662e-09 0 0 7.9662e-09 51.4474 3.70498e+10 0 9.83107e+08 2.58128e+07 38.4111 14887.9 1.7935e+06 1.57605 0 0 0 0 0 0 0 10.75
164 51.4474 3.07069e-09 0 0 3.07069e-09 53.8721 3.81825e+10 0 9.83107e+08 2.89848e+07 37.542 14662.5 1.95122e+06 1.62565 0 0 0 0 0 0 0 10.75
165 53.8721 1.13357e-09 0 0 1.13357e-09 56.411 3.9329e+10 0 9.83107e+08 3.25445e+07 36.6936 14440.8 2.12296e+06 1.67673 0 0 0 0 0 0 0 10.75
166 56.411 3.99959e-10 0 0 3.99959e-10 59.0696 4.04887e+10 0 9.83107e+08 3.65393e+07 35.8658 14222.7 2.31003e+06 1.72934 0 0 0 0 0 0 0 10.75
167 59.0696 1.34593e-10 0 0 1.34593e-10 61.8534 4.16614e+10 0 9.83107e+08 4.10227e+07 35.0586 14008.5 2.37536e+06 1.88747 0 0 0 0 0 0 0 10.75
168 61.8534 4.31028e-11 0 0 4.31028e-11 64.7685 4.28467e+10 0 9.83107e+08 4.60548e+07 34.2717 13798.1 2.33173e+06 2.15811 0 0 0 0 0 0 0 10.75
169 64.7685 1.31059e-11 0 0 1.31059e-11 67.8209 4.40441e+10 0 9.83107e+08 5.17032e+07 33.5051 13591.6 2.29012e+06 2.46643 0 0 0 0 0 0 0 10.75
170 67.8209 3.77441e-12 0 0 3.77441e-12 71.0172 4.52534e+10 0 9.83107e+08 5.8044e+07 32.7585 13388.9 2.25061e+06 2.81734 0 0 0 0 0 0 0 10.75
171 71.0172 1.02697e-12 0 0 1.02697e-12 74.3642 4.64741e+10 0 9.83107e+08 6.51626e+07 32.0318 13190.2 2.21331e+06 3.21627 0 0 0 0 0 0 0 10.75
172 74.3642 2.63289e-13 0 0 2.63289e-13 77.8689 4.77059e+10 0 9.83107e+08 7.31555e+07 31.3246 12995.3 2.1783e+06 3.6693 0 0 0 0 0 0 0 10.75
173 77.8689 6.34265e-14 0 0 6.34265e-14 81.5387 4.89484e+10 0 9.83107e+08 8.2131e+07 30.6368 12804.4 2.14567e+06 4.18309 0 0 0 0 0 0 0 10.75
174 81.5387 1.43155e-14 0 0 1.43155e-14 85.3815 5.02013e+10 0 9.83107e+08 9.22113e+07 29.9682 12617.4 2.11545e+06 4.76511 0 0 0 0 0 0 0 10.75
175 85.3815 3.01799e-15 0 0 3.01799e-15 89.4054 5.14642e+10 0 9.83107e+08 1.03534e+08 29.3183 12434.3 1.88413e+06 6.00957 0 0 0 0 0 0 0 10.75
176 89.4054 5.92402e-16 0 0 5.92402e-16 93.6189 5.27369e+10 0 9.83107e+08 1.16254e+08 28.6869 12255.2 1.65053e+06 7.70684 0 0 0 0 0 0 0 10.75
177 93.6189 1.07908e-16 0 0 1.07908e-16 98.0311 5.40189e+10 0 9.83107e+08 1.30547e+08 28.0738 12079.9 1.44885e+06 9.86493 0 0 0 0 0 0 0 10.75
178 98.0311 1.81762e-17 0 0 1.81762e-17 102.651 5.53099e+10 0 9.83107e+08 1.4661e+08 27.4785 11908.5 0 0 0 0 0 0 0 0 0 10.75
179 102.651 2.82086e-18 0 0 2.82086e-18 107.489 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
180 107.489 4.01808e-19 0 0 4.01808e-19 112.555 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
181 112.555 5.23206e-20 0 0 5.23206e-20 117.859 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
182 117.859 6.20179e-21 0 0 6.20179e-21 123.414 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
183 123.414 6.66257e-22 0 0 6.66257e-22 129.23 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
184 129.23 6.45722e-23 0 0 6.45722e-23 135.321 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
185 135.321 5.61869e-24 0 0 5.61869e-24 141.698 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
186 141.698 4.36734e-25 0 0 4.36734e-25 148.376 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
187 148.376 3.01646e-26 0 0 3.01646e-26 155.369 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
188 155.369 1.84109e-27 0 0 1.84109e-27 162.691 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
189 162.691 9.87269e-29 0 0 9.87269e-29 170.358 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
190 170.358 4.62323e-30 0 0 4.62323e-30 178.387 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
191 178.387 1.87867e-31 0 0 1.87867e-31 186.794 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
192 186.794 6.58058e-33 0 0 6.58058e-33 195.598 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
193 195.598 1.97319e-34 0 0 1.97319e-34 204.816 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
194 204.816 5.02806e-36 0 0 5.02806e-36 214.469 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
195 214.469 1.08056e-37 0 0 1.08056e-37 224.576 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
196 224.576 1.9429e-39 0 0 1.9429e-39 235.16 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
197 235.16 2.89849e-41 0 0 2.89849e-41 246.243 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
198 246.243 3.55644e-43 0 0 3.55644e-43 257.848 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
199 257.848 3.5563e-45 0 0 3.5563e-45 270 5.61071e+10 0 9.83107e+08 1.4661e+08 0 0 0 0 0 0 0 0 0 0 0 10.75
0 0.027 558.318 0 0 558.318 0.0282725 225914 0 123364 0.0522574 552.029 98742.5 0.0290692 1.79769 0 0 0 0 0 0 0 11
1 0.0282725 556.396 0 0 556.396 0.0296049 247667 0 258164 0.0599974 551.98 98736.6 0.00430592 1.79752 0 0 0 0 0 0 0 11
2 0.0296049 554.395 0 0 554.395 0.0310001 271513 0 405438 0.0688832 551.929 98730.5 0.00494391 1.79733 0 0 0 0 0 0 0 11
3 0.0310001 552.311 0 0 552.311 0.0324611 297651 0 566314 0.0790845 551.875 98724.1 0.00567644 1.79713 0 0 0 0 0 0 0 11
4 0.0324611 550.143 0 0 550.143 0.033991 326303 0 742018 0.090796 551.819 98717.4 0.00651751 1.79693 0 0 0 0 0 0 0 11
5 0.033991 547.887 0 0 547.887 0.0355929 357710 0 933884 0.104241 551.76 98710.4 0.00748322 1.79671 0 0 0 0 0 0 0 11
6 0.0355929 545.54 0 0 545.54 0.0372704 392136 0 1.14336e+06 0.119677 551.699 98703.1 0.00859197 1.79649 0 0 0 0 0 0 0 11
7 0.0372704 543.099 0 0 543.099 0.0390269 429871 0 1.37202e+06 0.137397 551.634 98695.4 0.00986506 1.79625 0 0 0 0 0 0 0 11
8 0.0390269 540.562 0 0 540.562 0.0408662 471231 0 1.62156e+06 0.15774 551.567 98687.4 0.0113267 1.79601 0 0 0 0 0 0 0 11
9 0.0408662 537.925 0 0 537.925 0.0427921 516566 0 1.89385e+06 0.181093 551.496 98679 0.0130051 1.79575 0 0 0 0 0 0 0 11
10 0.0427921 535.186 0 0 535.186 0.0448088 566255 0 2.19089e+06 0.207904 551.422 98670.1 0.0149321 1.79548 0 0 0 0 0 0 0 11
11 0.0448088 532.341 0 0 532.341 0.0469206 620717 0 2.51485e+06 0.238682 551.345 98660.9 0.0171445 1.7952 0 0 0 0 0 0 0 11
12 0.0469206 529.387 0 0 529.387 0.0491319 680407 0 2.8681e+06 0.274014 551.264 98651.3 0.019685 1.7949 0 0 0 0 0 0 0 11
13 0.0491319 526.322 0 0 526.322 0.0514474 745828 0 3.25319e+06 0.314575 551.179 98641.2 0.0226018 1.79459 0 0 0 0 0 0 0 11
14 0.0514474 523.142 0 0 523.142 0.0538721 817527 0 3.67288e+06 0.361138 551.091 98630.6 0.0259509 1.79426 0 0 0 0 0 0 0 11
15 0.0538721 519.845 0 0 519.845 0.056411 896106 0 4.13015e+06 0.41459 550.998 98619.5 0.0297961 1.79393 0 0 0 0 0 0 0 11
16 0.056411 516.427 0 0 516.427 0.0590696 982222 0 4.62825e+06 0.475951 550.901 98607.9 0.0342114 1.79357 0 0 0 0 0 0 0 11
17 0.0590696 512.886 0 0 512.886 0.0618534 1.0766e+06 0 5.17066e+06 0.546389 550.799 98595.8 0.0392807 1.7932 0 0 0 0 0 0 0 11
18 0.0618534 509.218 0 0 509.218 0.0647685 1.18002e+06 0 5.76115e+06 0.627247 550.693 98583.1 0.0451014 1.79281 0 0 0 0 0 0 0 11
19 0.0647685 505.422 0 0 505.422 0.0678209 1.29336e+06 0 6.40378e+06 0.720066 550.581 98569.8 0.0517846 1.79241 0 0 0 0 0 0 0 11
20 0.0678209 501.494 0 0 501.494 0.0710172 1.41755e+06 0 7.10293e+06 0.826614 550.465 98555.9 0.0594582 1.79198 0 0 0 0 0 0 0 11
21 0.0710172 497.431 0 0 497.431 0.0743642 1.55364e+06 0 7.86333e+06 0.94892 550.343 98541.3 0.0682688 1.79154 0 0 0 0 0 0 0 11
22 0.0743642 493.233 0 0 493.233 0.0778689 1.70276e+06 0 8.69005e+06 1.08931 550.215 98526 0.0783853 1.79107 0 0 0 0 0 0 0 11
23 0.0778689 488.895 0 0 488.895 0.0815387 1.86615e+06 0 9.58856e+06 1.25047 550.081 98510.1 0.0900012 1.79058 0 0 0 0 0 0 0 11
24 0.0815387 484.417 0 0 484.417 0.0853815 2.04518e+06 0 1.05647e+07 1.43545 549.941 98493.4 0.103338 1.79007 0 0 0 0 0 0 0 11
25 0.0853815 479.796 0 0 479.796 0.0894054 2.24133e+06 0 1.16249e+07 1.64778 549.795 98475.9 0.118653 1.78953 0 0 0 0 0 0 0 11
26 0.0894054 475.03 0 0 475.03 0.0936189 2.45624e+06 0 1.27757e+07 1.89151 549.642 98457.6 0.136236 1.78897 0 0 0 0 0 0 0 11
27 0.0936189 470.119 0 0 470.119 0.0980311 2.69168e+06 0 1.40246e+07 2.17125 549.481 98438.5 0.156425 1.78839 0 0 0 0 0 0 0 11
28 0.0980311 465.06 0 0 465.06 0.102651 2.9496e+06 0 1.53792e+07 2.49235 549.314 98418.4 0.179607 1.78777 0 0 0 0 0 0 0 11
29 0.102651 459.852 0 0 459.852 0.107489 3.23216e+06 0 1.68479e+07 2.8609 549.138 98397.5 0.206224 1.78713 0 0 0 0 0 0 0 11
30 0.107489 454.496 0 0 454.496 0.112555 3.54168e+06 0 1.84395e+07 3.28391 548.955 98375.5 0.236787 1.78646 0 0 0 0 0 0 0 11
31 0.112555 448.99 0 0 448.99 0.117859 3.88072e+06 0 2.01635e+07 3.76943 548.762 98352.6 0.271879 1.78577 0 0 0 0 0 0 0 11
32 0.117859 443.335 0 0 443.335 0.123414 4.25208e+06 0 2.20301e+07 4.32666 548.561 98328.6 0.312173 1.78503 0 0 0 0 0 0 0 11
33 0.123414 437.53 0 0 437.53 0.12923 4.65883e+06 0 2.40499e+07 4.96621 548.351 98303.4 0.358439 1.78426 0 0 0 0 0 0 0 11
34 0.12923 431.577 0 0 431.577 0.135321 5.1043e+06 0 2.62345e+07 5.70022 548.131 98277.1 0.411564 1.78346 0 0 0 0 0 0 0 11
35 0.135321 425.476 0 0 425.476 0.141698 5.59217e+06 0 2.85959e+07 6.54262 547.901 98249.6 0.472562 1.78262 0 0 0 0 0 0 0 11
36 0.141698 419.228 0 0 419.228 0.148376 6.12643e+06 0 3.11472e+07 7.50939 547.66 98220.8 0.542604 1.78174 0 0 0 0 0 0 0 11
37 0.148376 412.836 0 0 412.836 0.155369 6.71147e+06 0 3.3902e+07 8.61889 547.408 98190.7 0.623026 1.78082 0 0 0 0 0 0 0 11
38 0.155369 406.301 0 0 406.301 0.162691 7.35207e+06 0 3.68747e+07 9.89215 547.145 98159.2 0.715373 1.77986 0 0 0 0 0 0 0 11
39 0.162691 399.627 0 0 399.627 0.170358 8.05346e+06 0 4.00807e+07 11.3533 546.869 98126.2 0.821409 1.77885 0 0 0 0 0 0 0 11
40 0.170358 392.816 0 0 392.816 0.178387 8.82136e+06 0 4.35361e+07 13.0301 546.581 98091.7 0.943162 1.7778 0 0 0 0 0 0 0 11
41 0.178387 385.872 0 0 385.872 0.186794 9.66202e+06 0 4.72578e+07 14.9542 546.279 98055.7 1.08297 1.7767 0 0 0 0 0 0 0 11
42 0.186794 378.8 0 0 378.8 0.195598 1.05823e+07 0 5.12639e+07 17.1621 545.964 98018 1.2435 1.77555 0 0 0 0 0 0 0 11
43 0.195598 371.603 0 0 371.603 0.204816 1.15896e+07 0 5.5573e+07 19.6956 545.635 97978.5 1.42783 1.77435 0 0 0 0 0 0 0 11
44 0.204816 364.286 0 0 364.286 0.214469 1.2692e+07 0 6.02048e+07 22.6026 545.29 97937.2 1.6395 1.77309 0 0 0 0 0 0 0 11
45 0.214469 356.856 0 0 356.856 0.224576 1.38986e+07 0 6.51798e+07 25.938 544.93 97894.1 1.88255 1.77178 0 0 0 0 0 0 0 11
46 0.224576 349.319 0 0 349.319 0.23516 1.52189e+07 0 7.05197e+07 29.765 544.553 97849 2.16164 1.7704 0 0 0 0 0 0 0 11
47 0.23516 341.68 0 0 341.68 0.246243 1.66637e+07 0 7.62467e+07 34.1558 544.159 97801.8 2.48212 1.76896 0 0 0 0 0 0 0 11
48 0.246243 333.946 0 0 333.946 0.257848 1.82444e+07 0 8.2384e+07 39.1932 543.747 97752.5 2.85012 1.76746 0 0 0 0 0 0 0 11
49 0.257848 326.127 0 0 326.127 0.27 1.99737e+07 0 8.8956e+07 44.9725 543.317 97700.9 3.27268 1.76589 0 0 0 0 0 0 0 11
50 0.27 318.228 0 0 318.228 0.282725 2.18654e+07 0 9.59874e+07 51.6024 542.867 97647 3.75792 1.76426 0 0 0 0 0 0 0 11
51 0.282725 310.259 0 0 310.259 0.296049 2.39344e+07 0 1.03504e+08 59.208 542.397 97590.6 4.31512 1.76254 0 0 0 0 0 0 0 11
52 0.296049 302.228 0 0 302.228 0.310001 2.61972e+07 0 1.11533e+08 67.9325 541.906 97531.7 4.95497 1.76075 0 0 0 0 0 0 0 11
53 0.310001 294.144 0 0 294.144 0.324611 2.86716e+07 0 1.20101e+08 77.94 541.393 97470.1 5.68972 1.75888 0 0 0 0 0 0 0 11
54 0.324611 286.017 0 0 286.017 0.33991 3.1377e+07 0 1.29235e+08 89.4189 540.857 97405.7 6.53348 1.75692 0 0 0 0 0 0 0 11
55 0.33991 277.857 0 0 277.857 0.355929 3.43347e+07 0 1.38966e+08 102.585 540.297 97338.5 7.50238 1.75489 0 0 0 0 0 0 0 11
56 0.355929 269.674 0 0 269.674 0.372704 3.75677e+07 0 1.49321e+08 117.685 539.712 97268.2 8.61502 1.75275 0 0 0 0 0 0 0 11
57 0.372704 261.478 0 0 261.478 0.390269 4.11012e+07 0 1.60329e+08 135.002 539.101 97194.8 9.89272 1.75053 0 0 0 0 0 0 0 11
58 0.390269 253.28 0 0 253.28 0.408662 4.49625e+07 0 1.72022e+08 154.862 538.463 97118.1 11.36 1.7482 0 0 0 0 0 0 0 11
59 0.408662 245.09 0 0 245.09 0.427921 4.91814e+07 0 1.84428e+08 177.636 537.796 97037.9 13.045 1.74578 0 0 0 0 0 0 0 11
60 0.427921 236.92 0 0 236.92 0.448088 5.37903e+07 0 1.97577e+08 203.749 537.101 96954.2 14.9801 1.74324 0 0 0 0 0 0 0 11
61 0.448088 228.78 0 0 228.78 0.469206 5.88244e+07 0 2.115e+08 233.692 536.375 96866.8 17.2022 1.7406 0 0 0 0 0 0 0 11
62 0.469206 220.682 0 0 220.682 0.491319 6.43219e+07 0 2.26226e+08 268.021 535.617 96775.5 19.7542 1.73784 0 0 0 0 0 0 0 11
63 0.491319 212.636 0 0 212.636 0.514474 7.03244e+07 0 2.41783e+08 307.379 534.826 96680.2 22.6849 1.73496 0 0 0 0 0 0 0 11
64 0.514474 204.654 0 0 204.654 0.538721 7.68771e+07 0 2.58202e+08 352.498 534 96580.7 26.0507 1.73196 0 0 0 0 0 0 0 11
65 0.538721 196.745 0 0 196.745 0.56411 8.4029e+07 0 2.75508e+08 404.217 533.139 96476.9 29.9161 1.72882 0 0 0 0 0 0 0 11
66 0.56411 188.922 0 0 188.922 0.590696 9.18332e+07 0 2.9373e+08 463.499 532.241 96368.5 34.3554 1.72555 0 0 0 0 0 0 0 11
67 0.590696 181.194 0 0 181.194 0.618534 1.00348e+08 0 3.12892e+08 531.445 531.304 96255.4 39.4536 1.72215 0 0 0 0 0 0 0 11
68 0.618534 173.572 0 0 173.572 0.647685 1.09634e+08 0 3.3302e+08 609.313 530.327 96137.4 45.309 1.7186 0 0 0 0 0 0 0 11
69 0.647685 166.065 0 0 166.065 0.678209 1.19762e+08 0 3.54134e+08 698.545 529.309 96014.2 52.0339 1.7149 0 0 0 0 0 0 0 11
70 0.678209 158.684 0 0 158.684 0.710172 1.30803e+08 0 3.76257e+08 800.793 528.247 95885.8 59.7575 1.71104 0 0 0 0 0 0 0 11
71 0.710172 151.437 0 0 151.437 0.743642 1.42837e+08 0 3.99407e+08 917.943 527.141 95751.9 68.6285 1.70702 0 0 0 0 0 0 0 11
72 0.743642 144.333 0 0 144.333 0.778689 1.5595e+08 0 4.23599e+08 1052.16 525.989 95612.3 78.8169 1.70283 0 0 0 0 0 0 0 11
73 0.778689 137.38 0 0 137.38 0.815387 1.70235e+08 0 4.48847e+08 1205.9 524.788 95466.7 90.5191 1.69848 0 0 0 0 0 0 0 11
74 0.815387 130.587 0 0 130.587 0.853815 1.85792e+08 0 4.75162e+08 1382 523.537 95315 103.96 1.69393 0 0 0 0 0 0 0 11
75 0.853815 123.96 0 0 123.96 0.894054 2.02729e+08 0 5.02552e+08 1583.69 522.235 95156.9 119.399 1.68921 0 0 0 0 0 0 0 11
76 0.894054 117.506 0 0 117.506 0.936189 2.21164e+08 0 5.31021e+08 1814.66 520.88 94992.2 137.131 1.68429 0 0 0 0 0 0 0 11
77 0.936189 111.231 0 0 111.231 0.980311 2.41221e+08 0 5.60569e+08 2079.13 519.47 94820.7 157.5 1.67917 0 0 0 0 0 0 0 11
78 0.980311 105.141 0 0 105.141 1.02651 2.63038e+08 0 5.91194e+08 2381.92 518.002 94642 180.897 1.67385 0 0 0 0 0 0 0 11
79 1.02651 99.2404 0 0 99.2404 1.07489 2.86759e+08 0 6.2289e+08 2728.55 516.476 94456 207.772 1.66832 0 0 0 0 0 0 0 11
80 1.07489 93.533 0 0 93.533 1.12555 3.12543e+08 0 6.55644e+08 3125.31 514.889 94262.4 238.644 1.66257 0 0 0 0 0 0 0 11
81 1.12555 88.0226 0 0 88.0226 1.17859 3.40557e+08 0 6.89443e+08 3579.4 513.239 94061 274.107 1.65659 0 0 0 0 0 0 0 11
82 1.17859 82.7119 0 0 82.7119 1.23414 3.70984e+08 0 7.24266e+08 4099.01 511.525 93851.4 314.844 1.65039 0 0 0 0 0 0 0 11
83 1.23414 77.603 0 0 77.603 1.2923 4.04017e+08 0 7.60091e+08 4693.53 509.744 93633.4 361.644 1.64394 0 0 0 0 0 0 0 11
84 1.2923 72.6974 0 0 72.6974 1.35321 4.39865e+08 0 7.9689e+08 5373.66 507.894 93406.8 415.408 1.63725 0 0 0 0 0 0 0 11
85 1.35321 67.9956 0 0 67.9956 1.41698 4.78751e+08 0 8.34628e+08 6151.59 505.974 93171.2 477.172 1.63031 0 0 0 0 0 0 0 11
86 1.41698 63.4978 0 0 63.4978 1.48376 5.20915e+08 0 8.73271e+08 7041.27 503.982 92926.5 548.129 1.62311 0 0 0 0 0 0 0 11
87 1.48376 59.2033 0 0 59.2033 1.55369 5.6661e+08 0 9.12776e+08 8058.56 501.915 92672.2 629.653 1.61564 0 0 0 0 0 0 0 11
88 1.55369 55.1108 0 0 55.1108 1.62691 6.16109e+08 0 9.53098e+08 9221.58 499.772 92408.2 723.315 1.6079 0 0 0 0 0 0 0 11
89 1.62691 51.2185 0 0 51.2185 1.70358 6.69703e+08 0 9.94188e+08 10551 497.55 92134.1 830.927 1.59989 0 0 0 0 0 0 0 11
90 1.70358 47.5237 0 0 47.5237 1.78387 7.27701e+08 0 1.03599e+09 12070.2 495.248 91849.7 954.573 1.59158 0 0 0 0 0 0 0 11
