#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
153 31.0001 2.10054e-11 0 0 2.10054e-11 32.4611 7.21021e+09 0 3.26104e+08 3.4036e+06 8.36315 30710.3 3299.84 46.8482 0 0 0 0 0 0 0 0 nan 10
154 32.4611 6.54001e-12 0 0 6.54001e-12 33.991 7.4107e+09 0 3.26104e+08 3.56514e+06 7.61145 30340 3244.6 49.7877 0 0 0 0 0 0 0 0 nan 10
155 33.991 1.93446e-12 0 0 1.93446e-12 35.5929 7.61314e+09 0 3.26104e+08 3.73402e+06 6.93046 29983.2 3190.53 52.9315 0 0 0 0 0 0 0 0 nan 10
156 35.5929 5.42274e-13 0 0 5.42274e-13 37.2704 7.81747e+09 0 3.26104e+08 3.91066e+06 6.31354 29640.5 3137.61 56.2974 0 0 0 0 0 0 0 0 nan 10
157 37.2704 1.437e-13 0 0 1.437e-13 39.0269 8.02364e+09 0 3.26104e+08 4.09551e+06 5.75466 29312.3 3085.87 59.9044 0 0 0 0 0 0 0 0 nan 10
158 39.0269 3.59018e-14 0 0 3.59018e-14 40.8662 8.23158e+09 0 3.26104e+08 4.28908e+06 5.24836 28999.2 3035.27 63.7738 0 0 0 0 0 0 0 0 nan 10
159 40.8662 8.43316e-15 0 0 8.43316e-15 42.7921 8.44123e+09 0 3.26104e+08 4.49191e+06 4.78966 28701.6 2985.82 67.9292 0 0 0 0 0 0 0 0 nan 10
160 42.7921 1.857e-15 0 0 1.857e-15 44.8088 8.65255e+09 0 3.26104e+08 4.70457e+06 4.37402 28420 2937.53 72.396 0 0 0 0 0 0 0 0 nan 10
161 44.8088 3.82168e-16 0 0 3.82168e-16 46.9206 8.86547e+09 0 3.26104e+08 4.92772e+06 3.99737 28154.8 2890.23 77.2071 0 0 0 0 0 0 0 0 nan 10
162 46.9206 7.32707e-17 0 0 7.32707e-17 49.1319 9.07993e+09 0 3.26104e+08 5.16204e+06 3.65596 27906.5 2843.06 82.4197 0 0 0 0 0 0 0 0 nan 10
163 49.1319 1.30432e-17 0 0 1.30432e-17 51.4474 9.29589e+09 0 3.26104e+08 5.40831e+06 3.34645 27675.4 2797.13 88.0416 0 0 0 0 0 0 0 0 nan 10
164 51.4474 2.14829e-18 0 0 2.14829e-18 53.8721 9.51329e+09 0 3.26104e+08 5.66734e+06 3.06577 27461.9 2752.4 94.1116 0 0 0 0 0 0 0 0 nan 10
165 53.8721 3.26184e-19 0 0 3.26184e-19 56.411 9.73207e+09 0 3.26104e+08 5.94005e+06 2.81117 27266.4 2708.88 100.673 0 0 0 0 0 0 0 0 nan 10
166 56.411 4.54803e-20 0 0 4.54803e-20 59.0696 9.9522e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
167 59.0696 5.79995e-21 0 0 5.79995e-21 61.8534 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
168 61.8534 6.7365e-22 0 0 6.7365e-22 64.7685 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
169 64.7685 7.09471e-23 0 0 7.09471e-23 67.8209 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
170 67.8209 6.74398e-24 0 0 6.74398e-24 71.0172 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
171 71.0172 5.75804e-25 0 0 5.75804e-25 74.3642 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
172 74.3642 4.39345e-26 0 0 4.39345e-26 77.8689 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
173 77.8689 2.97989e-27 0 0 2.97989e-27 81.5387 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
174 81.5387 1.78666e-28 0 0 1.78666e-28 85.3815 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
175 85.3815 9.4145e-30 0 0 9.4145e-30 89.4054 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
176 89.4054 4.33324e-31 0 0 4.33324e-31 93.6189 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
177 93.6189 1.73106e-32 0 0 1.73106e-32 98.0311 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
178 98.0311 5.96185e-34 0 0 5.96185e-34 102.651 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
179 102.651 1.75782e-35 0 0 1.75782e-35 107.489 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
180 107.489 4.40451e-37 0 0 4.40451e-37 112.555 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
181 112.555 9.30694e-39 0 0 9.30694e-39 117.859 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
182 117.859 1.64512e-40 0 0 1.64512e-40 123.414 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
183 123.414 2.41215e-42 0 0 2.41215e-42 129.23 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
184 129.23 2.9079e-44 0 0 2.9079e-44 135.321 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
185 135.321 2.85563e-46 0 0 2.85563e-46 141.698 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
186 141.698 2.26232e-48 0 0 2.26232e-48 148.376 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
187 148.376 1.43127e-50 0 0 1.43127e-50 155.369 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
188 155.369 7.15451e-53 0 0 7.15451e-53 162.691 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
189 162.691 2.79441e-55 0 0 2.79441e-55 170.358 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
190 170.358 8.42906e-58 0 0 8.42906e-58 178.387 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
191 178.387 1.93972e-60 0 0 1.93972e-60 186.794 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
192 186.794 3.36207e-63 0 0 3.36207e-63 195.598 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
193 195.598 4.33074e-66 0 0 4.33074e-66 204.816 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
194 204.816 4.08795e-69 0 0 4.08795e-69 214.469 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
195 214.469 2.78646e-72 0 0 2.78646e-72 224.576 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
196 224.576 1.35057e-75 0 0 1.35057e-75 235.16 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
197 235.16 4.58036e-79 0 0 4.58036e-79 246.243 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
198 246.243 1.06872e-82 0 0 1.06872e-82 257.848 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
199 257.848 1.68552e-86 0 0 1.68552e-86 270 9.97741e+09 0 3.26104e+08 5.94005e+06 0 0 0 0 0 0 0 0 0 0 0 0 nan 10
0 0.027 663.475 0 0 663.475 0.0282725 153784 0 146599 16.3956 170522 9920.7 257.948 0.0635615 0 0 0 0 0 0 0 0 nan 10.25
1 0.0282725 660.057 0 0 660.057 0.0296049 168562 0 306514 18.7034 164582 10192.4 52.7669 0.0437358 0 0 0 0 0 0 0 0 nan 10.25
2 0.0296049 656.51 0 0 656.51 0.0310001 184757 0 480914 21.2606 158835 10470.9 101.805 0.0251185 0 0 0 0 0 0 0 0 nan 10.25
3 0.0310001 652.83 0 0 652.83 0.0324611 202505 0 671069 24.0938 153272 10756.4 196.103 0.0144476 0 0 0 0 0 0 0 0 nan 10.25
4 0.0324611 649.014 0 0 649.014 0.033991 221953 0 878350 27.2325 147890 11048.8 377.118 0.00832296 0 0 0 0 0 0 0 0 nan 10.25
5 0.033991 645.058 0 0 645.058 0.0355929 243264 0 1.10424e+06 30.7094 142683 11348.5 674.355 0.00515583 0 0 0 0 0 0 0 0 nan 10.25
6 0.0355929 640.96 0 0 640.96 0.0372704 266617 0 1.35036e+06 34.5604 137644 11655.4 1093.83 0.00352065 0 0 0 0 0 0 0 0 nan 10.25
7 0.0372704 636.715 0 0 636.715 0.0390269 292205 0 1.61843e+06 38.8253 132770 11969.8 1771.91 0.00240698 0 0 0 0 0 0 0 0 nan 10.25
8 0.0390269 632.32 0 0 632.32 0.0408662 320243 0 1.91034e+06 43.5482 128054 12291.8 2866.47 0.00164763 0 0 0 0 0 0 0 0 nan 10.25
9 0.0408662 627.772 0 0 627.772 0.0427921 350962 0 2.2281e+06 48.7777 123492 12621.6 4161.65 0.00115354 0 0 0 0 0 0 0 0 nan 10.25
10 0.0427921 623.068 0 0 623.068 0.0448088 384619 0 2.57392e+06 54.5673 119079 12959.2 4400.09 0.0009852 0 0 0 0 0 0 0 0 nan 10.25
11 0.0448088 618.206 0 0 618.206 0.0469206 421494 0 2.95014e+06 60.9763 114810 13304.8 4651.65 0.000842011 0 0 0 0 0 0 0 0 nan 10.25
12 0.0469206 613.181 0 0 613.181 0.0491319 461892 0 3.3593e+06 68.0703 110681 13658.5 4917.01 0.000720127 0 0 0 0 0 0 0 0 nan 10.25
13 0.0491319 607.992 0 0 607.992 0.0514474 506149 0 3.80414e+06 75.9214 106688 14020.6 5196.88 0.000616338 0 0 0 0 0 0 0 0 nan 10.25
14 0.0514474 602.636 0 0 602.636 0.0538721 554630 0 4.2876e+06 84.6094 102826 14391 5492 0.000599441 0 0 0 0 0 0 0 0 nan 10.25
15 0.0538721 597.11 0 0 597.11 0.056411 607736 0 4.81284e+06 94.2222 99091.3 14770 5803.14 0.000613515 0 0 0 0 0 0 0 0 nan 10.25
16 0.056411 591.413 0 0 591.413 0.0590696 665908 0 5.38327e+06 104.857 95480 15157.6 6131.12 0.000628027 0 0 0 0 0 0 0 0 nan 10.25
17 0.0590696 585.543 0 0 585.543 0.0618534 729624 0 6.00252e+06 116.621 91988.1 15554 6476.78 0.000642998 0 0 0 0 0 0 0 0 nan 10.25
18 0.0618534 579.497 0 0 579.497 0.0647685 799409 0 6.6745e+06 129.632 88611.9 15959.4 6841 0.000671844 0 0 0 0 0 0 0 0 nan 10.25
19 0.0647685 573.275 0 0 573.275 0.0678209 875838 0 7.4034e+06 144.02 85347.8 16373.8 7224.7 0.00074123 0 0 0 0 0 0 0 0 nan 10.25
20 0.0678209 566.876 0 0 566.876 0.0710172 959539 0 8.19371e+06 159.929 82192.3 16797.4 7628.85 0.000817713 0 0 0 0 0 0 0 0 nan 10.25
21 0.0710172 560.298 0 0 560.298 0.0743642 1.0512e+06 0 9.05021e+06 177.517 79142.1 17230.3 8054.43 0.000902007 0 0 0 0 0 0 0 0 nan 10.25
22 0.0743642 553.542 0 0 553.542 0.0778689 1.15157e+06 0 9.97801e+06 196.959 76193.7 17672.6 8502.5 0.00099491 0 0 0 0 0 0 0 0 nan 10.25
23 0.0778689 546.607 0 0 546.607 0.0815387 1.26146e+06 0 1.09826e+07 218.446 73344.1 18124.5 8974.14 0.00111874 0 0 0 0 0 0 0 0 nan 10.25
24 0.0815387 539.494 0 0 539.494 0.0853815 1.38179e+06 0 1.20697e+07 242.191 70590.2 18586 9470.47 0.00126571 0 0 0 0 0 0 0 0 nan 10.25
25 0.0853815 532.203 0 0 532.203 0.0894054 1.51352e+06 0 1.32457e+07 268.425 67928.8 19057.2 9992.67 0.00143171 0 0 0 0 0 0 0 0 nan 10.25
26 0.0894054 524.735 0 0 524.735 0.0936189 1.65773e+06 0 1.4517e+07 297.406 65357.2 19538.2 10542 0.00161915 0 0 0 0 0 0 0 0 nan 10.25
27 0.0936189 517.093 0 0 517.093 0.0980311 1.81559e+06 0 1.58906e+07 329.415 62872.6 20029.2 11119.6 0.00182872 0 0 0 0 0 0 0 0 nan 10.25
28 0.0980311 509.277 0 0 509.277 0.102651 1.98837e+06 0 1.7374e+07 364.763 60472.1 20530.1 11726.9 0.00205264 0 0 0 0 0 0 0 0 nan 10.25
29 0.102651 501.291 0 0 501.291 0.107489 2.17748e+06 0 1.8975e+07 403.792 58153.1 21041.2 12365.2 0.00230355 0 0 0 0 0 0 0 0 nan 10.25
30 0.107489 493.137 0 0 493.137 0.112555 2.38444e+06 0 2.0702e+07 446.878 55913.2 21562.5 13035.9 0.00258464 0 0 0 0 0 0 0 0 nan 10.25
31 0.112555 484.819 0 0 484.819 0.117859 2.6109e+06 0 2.25636e+07 494.432 53749.7 22093.9 13740.5 0.00289948 0 0 0 0 0 0 0 0 nan 10.25
32 0.117859 476.341 0 0 476.341 0.123414 2.8587e+06 0 2.45691e+07 546.91 51660.4 22635.7 14480.6 0.0032449 0 0 0 0 0 0 0 0 nan 10.25
33 0.123414 467.707 0 0 467.707 0.12923 3.12981e+06 0 2.67282e+07 604.809 49642.8 23187.8 15257.5 0.00362131 0 0 0 0 0 0 0 0 nan 10.25
34 0.12923 458.922 0 0 458.922 0.135321 3.42639e+06 0 2.90512e+07 668.677 47694.6 23750.3 15806.4 0.00404066 0 0 0 0 0 0 0 0 nan 10.25
35 0.135321 449.992 0 0 449.992 0.141698 3.75081e+06 0 3.15487e+07 739.116 45813.8 24323.1 15626.2 0.00450773 0 0 0 0 0 0 0 0 nan 10.25
36 0.141698 440.922 0 0 440.922 0.148376 4.10563e+06 0 3.4232e+07 816.785 43998.2 24906.4 15447.9 0.00502782 0 0 0 0 0 0 0 0 nan 10.25
37 0.148376 431.72 0 0 431.72 0.155369 4.49367e+06 0 3.71128e+07 902.41 42245.6 25500.2 15317.3 0.00559006 0 0 0 0 0 0 0 0 nan 10.25
38 0.155369 422.393 0 0 422.393 0.162691 4.91798e+06 0 4.02033e+07 996.783 40554.2 26104.3 15212.7 0.00620361 0 0 0 0 0 0 0 0 nan 10.25
39 0.162691 412.947 0 0 412.947 0.170358 5.38189e+06 0 4.35161e+07 1100.78 38922 26718.9 15108.2 0.00688332 0 0 0 0 0 0 0 0 nan 10.25
40 0.170358 403.392 0 0 403.392 0.178387 5.88903e+06 0 4.70645e+07 1215.35 37347 27343.8 15003.8 0.00763609 0 0 0 0 0 0 0 0 nan 10.25
41 0.178387 393.736 0 0 393.736 0.186794 6.44336e+06 0 5.08621e+07 1341.54 35827.6 27979.1 14899.4 0.00846964 0 0 0 0 0 0 0 0 nan 10.25
42 0.186794 383.987 0 0 383.987 0.195598 7.04917e+06 0 5.4923e+07 1480.5 34361.8 28624.6 14784.8 0.00939888 0 0 0 0 0 0 0 0 nan 10.25
43 0.195598 374.156 0 0 374.156 0.204816 7.71116e+06 0 5.92617e+07 1633.48 32948.1 29280.3 14665.7 0.0104314 0 0 0 0 0 0 0 0 nan 10.25
44 0.204816 364.254 0 0 364.254 0.214469 8.43442e+06 0 6.38931e+07 1801.87 31584.8 29946.1 14546.9 0.011575 0 0 0 0 0 0 0 0 nan 10.25
45 0.214469 354.289 0 0 354.289 0.224576 9.2245e+06 0 6.88324e+07 1987.15 30270.2 30621.9 14428.5 0.0128413 0 0 0 0 0 0 0 0 nan 10.25
46 0.224576 344.274 0 0 344.274 0.23516 1.00874e+07 0 7.40951e+07 2190.97 29002.8 31307.5 14310.5 0.014243 0 0 0 0 0 0 0 0 nan 10.25
47 0.23516 334.22 0 0 334.22 0.246243 1.10297e+07 0 7.96971e+07 2415.13 27781.1 32002.8 14186.7 0.015801 0 0 0 0 0 0 0 0 nan 10.25
48 0.246243 324.138 0 0 324.138 0.257848 1.20585e+07 0 8.56542e+07 2661.6 26603.6 32707.7 14058.6 0.0175314 0 0 0 0 0 0 0 0 nan 10.25
49 0.257848 314.041 0 0 314.041 0.27 1.31815e+07 0 9.19826e+07 2932.51 25469 33421.8 13931 0.0194467 0 0 0 0 0 0 0 0 nan 10.25
50 0.27 303.942 0 0 303.942 0.282725 1.44072e+07 0 9.86984e+07 3230.21 24375.8 34145.1 13804 0.021566 0 0 0 0 0 0 0 0 nan 10.25
51 0.282725 293.852 0 0 293.852 0.296049 1.57445e+07 0 1.05818e+08 3557.24 23322.8 34877.2 13677.6 0.0239103 0 0 0 0 0 0 0 0 nan 10.25
52 0.296049 283.784 0 0 283.784 0.310001 1.72034e+07 0 1.13356e+08 3916.4 22308.5 35618 13572.1 0.0264629 0 0 0 0 0 0 0 0 nan 10.25
53 0.310001 273.753 0 0 273.753 0.324611 1.87946e+07 0 1.2133e+08 4310.72 21331.9 36367.1 13556.6 0.0290866 0 0 0 0 0 0 0 0 nan 10.25
54 0.324611 263.771 0 0 263.771 0.33991 2.05297e+07 0 1.29754e+08 4743.5 20391.6 37124.2 13539.4 0.0319646 0 0 0 0 0 0 0 0 nan 10.25
55 0.33991 253.851 0 0 253.851 0.355929 2.24211e+07 0 1.38644e+08 5218.34 19486.6 37888.9 13520.4 0.0351206 0 0 0 0 0 0 0 0 nan 10.25
56 0.355929 244.006 0 0 244.006 0.372704 2.44825e+07 0 1.48013e+08 5739.17 18615.6 38661 13499.6 0.0385807 0 0 0 0 0 0 0 0 nan 10.25
57 0.372704 234.251 0 0 234.251 0.390269 2.67285e+07 0 1.57876e+08 6310.23 17777.5 39439.9 13477 0.0423733 0 0 0 0 0 0 0 0 nan 10.25
58 0.390269 224.597 0 0 224.597 0.408662 2.9175e+07 0 1.68244e+08 6936.17 16971.4 40225.4 13621 0.0459541 0 0 0 0 0 0 0 0 nan 10.25
59 0.408662 215.059 0 0 215.059 0.427921 3.18391e+07 0 1.7913e+08 7622.02 16196.1 41016.8 13916 0.0492848 0 0 0 0 0 0 0 0 nan 10.25
60 0.427921 205.648 0 0 205.648 0.448088 3.47394e+07 0 1.90544e+08 8373.23 15450.7 41813.8 14211.2 0.0528606 0 0 0 0 0 0 0 0 nan 10.25
61 0.448088 196.378 0 0 196.378 0.469206 3.78957e+07 0 2.02495e+08 9195.74 14734.1 42615.9 14506.3 0.0567001 0 0 0 0 0 0 0 0 nan 10.25
62 0.469206 187.26 0 0 187.26 0.491319 4.13295e+07 0 2.1499e+08 10096 14045.5 43422.4 14800.7 0.0608232 0 0 0 0 0 0 0 0 nan 10.25
63 0.491319 178.307 0 0 178.307 0.514474 4.50641e+07 0 2.28036e+08 11080.9 13383.9 44232.7 15094.1 0.0652513 0 0 0 0 0 0 0 0 nan 10.25
64 0.514474 169.529 0 0 169.529 0.538721 4.91243e+07 0 2.41637e+08 12158 12748.4 45046.4 15621.2 0.0689537 0 0 0 0 0 0 0 0 nan 10.25
65 0.538721 160.938 0 0 160.938 0.56411 5.35369e+07 0 2.55793e+08 13335.5 12138.2 45862.7 16438.5 0.0716324 0 0 0 0 0 0 0 0 nan 10.25
66 0.56411 152.544 0 0 152.544 0.590696 5.83307e+07 0 2.70506e+08 14622.3 11552.5 46680.9 17281.3 0.0744588 0 0 0 0 0 0 0 0 nan 10.25
67 0.590696 144.357 0 0 144.357 0.618534 6.35366e+07 0 2.85773e+08 16027.8 10990.4 47500.4 18148.9 0.0774422 0 0 0 0 0 0 0 0 nan 10.25
68 0.618534 136.385 0 0 136.385 0.647685 6.91877e+07 0 3.01588e+08 17562.3 10451.1 48320.3 19040.3 0.0805943 0 0 0 0 0 0 0 0 nan 10.25
69 0.647685 128.636 0 0 128.636 0.678209 7.53196e+07 0 3.17944e+08 19237 9933.89 49140 19954.3 0.0839264 0 0 0 0 0 0 0 0 nan 10.25
70 0.678209 121.119 0 0 121.119 0.710172 8.19703e+07 0 3.3483e+08 21063.8 9438.03 49958.5 20889.4 0.087452 0 0 0 0 0 0 0 0 nan 10.25
71 0.710172 113.84 0 0 113.84 0.743642 8.91803e+07 0 3.52232e+08 23055.7 8962.79 50775.1 22306.3 0.0892958 0 0 0 0 0 0 0 0 nan 10.25
72 0.743642 106.805 0 0 106.805 0.778689 9.69932e+07 0 3.70134e+08 25226.5 8507.48 51588.9 23903.2 0.0908154 0 0 0 0 0 0 0 0 nan 10.25
73 0.778689 100.019 0 0 100.019 0.815387 1.05455e+08 0 3.88516e+08 27591.1 8071.43 52398.9 25571.6 0.0924715 0 0 0 0 0 0 0 0 nan 10.25
74 0.815387 93.4863 0 0 93.4863 0.853815 1.14616e+08 0 4.07354e+08 30165.7 7653.96 53204.3 27309.8 0.0942721 0 0 0 0 0 0 0 0 nan 10.25
75 0.853815 87.2099 0 0 87.2099 0.894054 1.24527e+08 0 4.26624e+08 32967.4 7254.46 54004 29115.5 0.0962268 0 0 0 0 0 0 0 0 nan 10.25
76 0.894054 81.1923 0 0 81.1923 0.936189 1.35246e+08 0 4.46295e+08 36014.7 6872.3 54797 30985.4 0.0983468 0 0 0 0 0 0 0 0 nan 10.25
77 0.936189 75.4351 0 0 75.4351 0.980311 1.4683e+08 0 4.66334e+08 39327.4 6506.89 55582.4 32915.7 0.100643 0 0 0 0 0 0 0 0 nan 10.25
78 0.980311 69.9389 0 0 69.9389 1.02651 1.59344e+08 0 4.86706e+08 42926.8 6157.62 56359.1 34919.3 0.103077 0 0 0 0 0 0 0 0 nan 10.25
79 1.02651 64.7033 0 0 64.7033 1.07489 1.72853e+08 0 5.0737e+08 46835.5 5823.95 57126 37069.6 0.105443 0 0 0 0 0 0 0 0 nan 10.25
80 1.07489 59.7272 0 0 59.7272 1.12555 1.87429e+08 0 5.28286e+08 51077.8 5505.33 57882.1 39273.4 0.108019 0 0 0 0 0 0 0 0 nan 10.25
81 1.12555 55.0086 0 0 55.0086 1.17859 2.03145e+08 0 5.49409e+08 55679.5 5201.2 58626.1 41523.4 0.110822 0 0 0 0 0 0 0 0 nan 10.25
82 1.17859 50.5447 0 0 50.5447 1.23414 2.2008e+08 0 5.70689e+08 60668.3 4911.07 59357.1 43811.5 0.113868 0 0 0 0 0 0 0 0 nan 10.25
83 1.23414 46.3319 0 0 46.3319 1.2923 2.38316e+08 0 5.92078e+08 66073.4 4634.42 60073.8 46127.9 0.117178 0 0 0 0 0 0 0 0 nan 10.25
84 1.2923 42.3657 0 0 42.3657 1.35321 2.57941e+08 0 6.13523e+08 71926.3 4370.75 60775.2 48462.1 0.120773 0 0 0 0 0 0 0 0 nan 10.25
85 1.35321 38.6412 0 0 38.6412 1.41698 2.79044e+08 0 6.34969e+08 78260.2 4119.61 61460 50803.2 0.124675 0 0 0 0 0 0 0 0 nan 10.25
86 1.41698 35.1524 0 0 35.1524 1.48376 3.01721e+08 0 6.56362e+08 85110.5 3880.51 62127.2 53139.1 0.128911 0 0 0 0 0 0 0 0 nan 10.25
87 1.48376 31.8933 0 0 31.8933 1.55369 3.26073e+08 0 6.77643e+08 92514.5 3653.02 62775.5 55456.8 0.13351 0 0 0 0 0 0 0 0 nan 10.25
88 1.55369 28.8567 0 0 28.8567 1.62691 3.52202e+08 0 6.98757e+08 100512 3436.68 63403.8 57190.3 0.13984 0 0 0 0 0 0 0 0 nan 10.25
89 1.62691 26.0354 0 0 26.0354 1.70358 3.80216e+08 0 7.19643e+08 109145 3231.09 64011 58301.8 0.148075 0 0 0 0 0 0 0 0 nan 10.25
90 1.70358 23.4214 0 0 23.4214 1.78387 4.10229e+08 0 7.40246e+08 118458 3035.81 64595.9 59345.4 0.156929 0 0 0 0 0 0 0 0 nan 10.25
91 1.78387 21.0067 0 0 21.0067 1.86794 4.42356e+08 0 7.60507e+08 128498 2850.45 65157.5 60315.6 0.166456 0 0 0 0 0 0 0 0 nan 10.25
92 1.86794 18.7826 0 0 18.7826 1.95598 4.76719e+08 0 7.80371e+08 139314 2674.62 65694.7 61206.6 0.176717 0 0 0 0 0 0 0 0 nan 10.25
93 1.95598 16.7404 0 0 16.7404 2.04816 5.13441e+08 0 7.99783e+08 150959 2507.93 66206.3 62013.8 0.187777 0 0 0 0 0 0 0 0 nan 10.25
94 2.04816 14.8712 0 0 14.8712 2.14469 5.52652e+08 0 8.18691e+08 163487 2350.02 66691.4 62731.8 0.19971 0 0 0 0 0 0 0 0 nan 10.25
95 2.14469 13.1657 0 0 13.1657 2.24576 5.94482e+08 0 8.37046e+08 176956 2200.53 67149 63356.2 0.212595 0 0 0 0 0 0 0 0 nan 10.25
96 2.24576 11.615 0 0 11.615 2.3516 6.39067e+08 0 8.54801e+08 191427 2059.1 67578.2 63883.3 0.226519 0 0 0 0 0 0 0 0 nan 10.25
97 2.3516 10.2098 0 0 10.2098 2.46243 6.86545e+08 0 8.71914e+08 206963 1925.39 67977.9 64309.2 0.24158 0 0 0 0 0 0 0 0 nan 10.25
98 2.46243 8.94091 0 0 8.94091 2.57848 7.37057e+08 0 8.88346e+08 223630 1799.08 68347.5 64631.2 0.257884 0 0 0 0 0 0 0 0 nan 10.25
99 2.57848 7.7994 0 0 7.7994 2.7 7.90746e+08 0 9.04063e+08 241499 1679.84 68686 64846.1 0.27555 0 0 0 0 0 0 0 0 nan 10.25
100 2.7 6.77633 0 0 6.77633 2.82725 8.47758e+08 0 9.19036e+08 260641 1567.37 68992.7 64952.6 0.294707 0 0 0 0 0 0 0 0 nan 10.25
101 2.82725 5.863 0 0 5.863 2.96049 9.08239e+08 0 9.3324e+08 281132 1461.36 69266.9 64949.4 0.315498 0 0 0 0 0 0 0 0 nan 10.25
102 2.96049 5.05095 0 0 5.05095 3.10001 9.72339e+08 0 9.46658e+08 303052 1361.51 69508.2 64835.5 0.338083 0 0 0 0 0 0 0 0 nan 10.25
103 3.10001 4.33197 0 0 4.33197 3.24611 1.0402e+09 0 9.59276e+08 326482 1267.54 69715.8 64610.8 0.362638 0 0 0 0 0 0 0 0 nan 10.25
104 3.24611 3.69816 0 0 3.69816 3.3991 1.11199e+09 0 9.71087e+08 351509 1179.19 69889.3 64276.4 0.389356 0 0 0 0 0 0 0 0 nan 10.25
105 3.3991 3.14193 0 0 3.14193 3.55929 1.18783e+09 0 9.8209e+08 378220 1096.17 70028.4 63833.2 0.418453 0 0 0 0 0 0 0 0 nan 10.25
106 3.55929 2.65607 0 0 2.65607 3.72704 1.26789e+09 0 9.92289e+08 406708 1018.23 70132.7 63283.4 0.450167 0 0 0 0 0 0 0 0 nan 10.25
107 3.72704 2.23374 0 0 2.23374 3.90269 1.35231e+09 0 1.00169e+09 437068 945.13 70202.1 62629.3 0.484763 0 0 0 0 0 0 0 0 nan 10.25
